,name,out1,pre1,out2,pre2,out3,pre3
1679,['16310N2_one_1.0'],3.5306332,4.46014,2.3135095,2.288054,1.4894446,1.6260834
1680,['16081N2_one_1.0'],1.9483029,2.1420555,1.5316768,1.420249,1.206223,1.1804174
1681,['15080N2'],5.768632,5.2707577,2.5092676,2.244329,1.8431574,1.736434
1682,['20111N3_two_1.0'],6.658167,7.5021505,8.857171,8.540237,6.5419965,6.629881
1683,['16312N2_one_1.0'],6.154113,5.98104,2.777768,2.6020832,1.8537396,1.7837517
1684,['18110N2'],3.0574763,3.007533,1.1369648,1.057093,0.8385927,0.7968595
1685,['21411N2'],6.268542,5.491228,2.2025065,1.8786254,1.5560025,1.4278934
1686,['13121N2_one_1.0'],2.338636,2.584011,1.8558319,2.0013683,1.4894568,1.6688519
1687,['16056N2'],3.9884598,4.2531195,1.5074339,1.4353782,1.1204172,1.0395037
1688,['20430N3'],17.419092,16.769419,7.7190123,6.6874027,6.161932,5.0180855
1689,['19573N2'],3.3346417,3.8032105,1.2680949,1.4995886,0.9269086,1.1113665
1690,['21220N2'],3.6604362,3.7897377,1.4659996,1.2986698,1.1077998,0.8753245
1691,['20051N2_one_1.0'],2.8733299,2.9025364,1.7259848,1.9009053,1.3834957,1.5031457
1692,['19500N2'],5.1259027,5.748522,1.9139364,2.0071914,1.4710139,1.4442402
1693,['19213C2_two_1.0'],2.2761486,3.0011067,3.8689358,3.890922,3.6183617,3.3805494
1694,['21030N2_one_1.0'],1.6656269,1.311259,0.9644855,0.9547107,0.7656999,0.8639811
1695,['16361N2_two_1.0'],1.5041895,1.4485087,3.2807038,3.3820028,3.280739,3.642272
1696,['20543N2_one_0.5'],1.4955479,1.1105244,0.59836155,0.5893595,0.3693611,0.3773973
1697,['19413N2'],5.107209,5.0560255,1.9194641,1.916057,1.4592209,1.4456406
1698,['21551N3_one_0.5'],1.3967774,2.0746572,0.922584,1.033934,0.69085014,0.78987813
1699,['19001N3_two_0.5'],2.7875566,4.028936,4.918291,4.342456,3.869812,3.4520073
1700,['19210N2_one_0.5'],5.016488,4.861435,2.1617036,2.1248815,1.5268596,1.5491266
1701,['19311N2_two_0.5'],2.7885208,2.9326043,3.32739,2.987578,2.5918367,2.5353446
1702,['16312N2_one_0.5'],6.7971373,6.703436,2.9149332,2.84429,1.9437629,2.018612
1703,['12024N2_one_1.0'],4.182656,4.220468,1.983241,2.3166096,1.5321848,1.7422502
1704,['05001N2_one_0.5'],3.7938216,4.00756,1.6825752,1.6828514,1.1464112,1.2622548
1705,['16111N3_two_0.5'],14.511048,13.115153,8.205407,8.42068,5.615931,6.3255057
1706,['21091N3_one_1.0'],0.15724985,0.8615563,0.41714165,0.77955806,0.3357401,0.60219884
1707,['16273N2_two_1.0'],1.0922557,1.8570335,2.6781797,2.9091878,2.7739403,3.0023437
1708,['11030N2_one_0.5'],6.0121455,5.7476773,2.809646,2.6757438,1.89723,1.9357765
1709,['20100C3_two_0.5'],7.43575,6.4748745,4.9551725,5.076107,3.8692417,3.8634632
1710,['21315N3_two_0.5'],4.046263,4.42353,4.499299,4.472473,3.72839,3.5985541
1711,['05001N2_one_1.0'],3.236176,2.994644,1.7151315,1.3755746,1.2265314,1.0318756
1712,['20540N2_one_1.0'],0.27429217,0.78789544,0.35712466,0.5608556,0.3019809,0.43236637
1713,['19271N2_one_0.5'],2.5102057,3.1989472,1.7700071,1.6106133,1.1142745,1.1643618
1714,['16171N2_two_1.0'],0.6388126,0.7533097,2.080165,2.2040741,2.3696911,2.64074
1715,['20630N2_one_1.0'],2.3264666,2.18257,1.4878145,1.5892643,1.199464,1.2797661
1716,['21380N2_one_1.0'],2.1043923,2.52177,1.3347436,1.3529012,1.0567862,1.0121163
1717,['12050N2'],1.7079388,1.401196,0.67452663,0.51711965,0.47460625,0.39798808
1718,['20165N2_two_0.5'],3.4791915,3.9523234,4.3913674,4.5452614,3.757656,3.7436965
1719,['19380N2_one_1.0'],2.2046123,2.3945174,1.436902,1.5647295,1.1778933,1.2288544
1720,['18160N2_one_1.0'],2.128198,1.9151022,1.2957295,1.4696487,1.1227391,1.2787434
1721,['20040N2_two_1.0'],1.771249,1.93734,4.446807,4.1254816,4.3905077,3.627297
1722,['21241C2_one_1.0'],1.7503104,1.7229297,1.2708032,1.2808584,0.984526,1.0164607
1723,['20541N2_one_0.5'],0.1986026,0.5843859,0.22679967,0.52911544,0.1761632,0.402241
1724,['19402N3'],5.6197367,5.9424524,2.339934,2.5252042,1.6749746,1.9061233
1725,['07011N3_one_0.5'],6.446021,6.047677,3.0219834,2.718123,2.081896,1.9580711
1726,['20563N3'],2.1719456,1.9902313,1.5261569,1.1564319,1.1009122,0.8678335
1727,['15021N2_two_0.5'],9.058941,7.4224615,5.11208,5.1825886,3.4924235,3.8602738
1728,['19050N2_one_0.5'],5.074341,5.101443,2.2427971,2.2288516,1.605434,1.6116035
1729,['13060N2'],3.2187455,3.0568602,1.124095,1.195806,0.8183497,0.8691386
1730,['19350N2_one_1.0'],1.2526784,1.2341737,1.0440166,1.0980105,0.78220034,0.9551064
1731,['19252N3'],2.0758464,2.3197224,1.0140142,0.73987114,0.70924944,0.51398635
1732,['18020N3'],13.942461,10.887364,5.5453086,4.0115156,4.364604,3.0543966
1733,['15161N2_two_0.5'],2.0657625,1.8370378,2.1509106,1.9591322,1.640869,1.6222405
1734,['19031N2'],2.5357447,3.666006,1.0354478,0.92326736,0.7435833,0.6894791
1735,['15185N2_two_0.5'],4.2781887,4.000411,3.160787,3.002409,2.302055,2.3962698
1736,['16490N2_one_0.5'],0.9426301,1.4750117,0.7132633,1.1737014,0.37718457,0.81575394
1737,['20403N2_one_1.0'],2.5436866,2.9796755,2.0552733,1.8319962,1.5007432,1.4196095
1738,['14073N2_one_1.0'],6.676514,6.2694263,3.106489,2.792836,2.172692,1.9436507
1739,['10000N2'],1.8755375,2.7636917,0.6738178,0.9283807,0.48041558,0.68612576
1740,['13010N2_one_0.5'],3.6576078,3.989006,1.388281,1.529116,0.9959421,1.1051354
1741,['19100N2'],2.1568117,3.0640142,1.3967535,1.6248833,0.987591,1.253247
1742,['20181N2_two_0.5'],2.6368172,2.7719655,2.8483536,2.6353621,2.1424005,2.183346
1743,['20052N2_two_0.5'],4.5173297,3.949923,2.932781,2.8278272,2.1519368,2.2672093
1744,['16171N2_one_0.5'],3.1314971,3.4048252,1.2941029,1.5953902,0.95338124,1.1601222
1745,['13060N2_one_0.5'],2.6765332,3.020617,1.345945,1.5790384,0.9675593,1.160142
1746,['16510N2'],2.432174,2.8369384,0.8732097,0.9780139,0.631392,0.7200357
1747,['20142N2_one_1.0'],1.4210814,2.285861,1.2670976,1.3929696,0.97825766,1.0958093
1748,['19212N2'],4.903413,5.0690975,1.827868,1.9291806,1.3927445,1.4333761
1749,['11020N2_two_1.0'],0.3826953,0.42291522,1.6760528,2.3399718,1.9718071,2.7140398
1750,['19283N2'],3.4760318,3.1827807,1.3329098,1.3054638,0.9823214,0.953395
1751,['17163N3_two_0.5'],4.293896,7.327031,6.4391007,6.345764,5.0536923,4.972225
1752,['19463N2_one_0.5'],3.114888,3.4962668,1.9218135,1.6084856,1.2108282,1.1474807
1753,['12024N2'],4.9132648,5.1145277,1.7941339,1.786566,1.3727219,1.338959
1754,['19511N2_one_0.5'],3.8640227,4.4000626,1.7928007,2.0567167,1.2927147,1.5280507
1755,['21220N2_two_1.0'],0.7437251,1.0268891,2.1330044,1.8930051,2.3460314,2.4066133
1756,['12011N2_one_0.5'],3.1129391,3.024795,1.3199958,1.3498666,0.96483266,1.0111059
1757,['16130N3_one_1.0'],14.090847,14.351398,5.864297,5.639542,4.3033743,3.9390473
1758,['18100N2_one_0.5'],5.7352214,5.2107077,2.5137315,2.282104,1.8040929,1.6629342
1759,['19311N2'],4.007713,3.8098001,1.4248221,1.2968271,1.0668958,0.9656323
1760,['21425N2_one_1.0'],2.5323777,2.841276,1.5530767,1.6669266,1.0500392,1.2293863
1761,['19413N2_one_0.5'],4.8810983,4.603283,2.1141949,2.1723201,1.5581359,1.6358223
1762,['19253N3_one_1.0'],1.1973885,1.2680303,0.9258111,0.9638573,0.5898402,0.7394347
1763,['19380N2_one_0.5'],2.917932,2.7787464,1.5438908,1.5886865,1.1156907,1.1990341
1764,['20570N3_one_0.5'],2.8038032,3.495171,1.8225218,2.009764,1.1849217,1.3840265
1765,['19271N2'],3.2815561,3.5604293,1.6075244,1.364185,1.145093,1.0251359
1766,['21111N3_one_1.0'],2.9345396,2.4927683,1.6142877,1.20659,1.0987384,0.92455435
1767,['20203N2_two_1.0'],0.44618154,1.0014652,1.7350932,1.4347807,2.115537,2.3583107
1768,['19462N2_one_0.5'],3.70063,3.784689,1.6704224,1.6543697,1.1314688,1.2485838
1769,['20392N2_two_0.5'],2.7575476,3.3063874,3.6371436,3.7112832,3.1468983,3.1876729
1770,['20168N2_two_1.0'],1.0287968,1.5038707,2.2931263,2.3003328,2.1812763,2.205726
1771,['19550N2_two_1.0'],0.8189079,2.6027062,2.409095,3.9575124,2.6003773,3.4966946
1772,['16060N2_two_0.5'],0.83298624,1.3252007,2.3783443,3.113248,2.7479389,2.8795362
1773,['17220N2'],3.9452527,4.427421,1.4877774,1.7961559,1.1143138,1.2610482
1774,['12001N2'],2.225353,2.182737,0.8686928,1.1031666,0.6271439,0.80655956
1775,['19061N2_one_1.0'],2.252161,2.0941362,1.3130904,1.2593468,0.97016925,0.905787
1776,['19570N2_one_1.0'],2.0462756,1.9572723,1.5353867,1.3785249,1.2426339,1.1726578
1777,['11040N2'],6.191709,5.171426,2.4740517,1.8269513,1.9163365,1.3546419
1778,['16031N2_two_1.0'],1.9184251,2.4843686,3.306413,3.769837,3.1167006,3.398047
1779,['15186N2_two_1.0'],5.6298423,4.235299,4.7677965,4.609192,4.0182,3.8117182
1780,['20169N2_one_1.0'],2.3322861,1.9589853,1.3133708,1.2019709,1.0120128,0.9076657
1781,['05001N2_two_1.0'],1.2412441,1.8576125,3.0512338,3.0425313,3.0503886,2.8766308
1782,['19351N2_two_0.5'],0.97979605,1.1151102,2.295848,2.4442449,2.20375,2.4238536
1783,['16270N2'],3.6743407,3.6184468,1.390373,1.5058904,1.0339507,1.1269183
1784,['14040N2'],5.0203495,5.750025,1.901734,1.9772872,1.4559675,1.4694238
1785,['16041N2_one_1.0'],1.7196109,2.0696507,1.4924816,1.4491522,1.0827609,1.1037852
1786,['17220N2_one_1.0'],3.390737,3.5711613,1.7174137,1.7542043,1.2225397,1.216674
1787,['15010N2_two_0.5'],3.4724226,3.5128765,3.267695,2.97738,2.4309714,2.3915734
1788,['19240N3_one_0.5'],0.6650049,1.01624,0.6949018,0.8743154,0.5012331,0.6623409
1789,['20121N3_one_1.0'],0.787459,1.4771123,1.0218763,1.1739204,0.80726355,0.98216546
1790,['20491N2'],2.4048746,3.2464957,0.9157562,1.1269581,0.6816856,0.7785053
1791,['16130N3_one_0.5'],15.304582,15.77057,6.100101,5.814725,4.512468,4.096963
1792,['20170N2_one_1.0'],2.9775255,2.4441006,1.7735267,1.6395512,1.2333609,1.3226029
1793,['10001N2'],0.87619257,2.7967398,0.9845926,1.1888533,0.68723494,0.912753
1794,['21380N2_one_0.5'],2.71954,2.499868,1.2736275,1.097649,1.005568,0.75962853
1795,['17190N2_one_1.0'],1.740639,2.0827975,1.3977954,1.3975112,1.1257024,1.0625341
1796,['19292N2'],3.6061313,2.9370527,1.5057788,1.3452741,1.0939732,0.99276924
1797,['21620N2'],4.5789495,4.8221025,1.5176841,1.7031105,1.0394826,1.2977754
1798,['15090N2_one_0.5'],6.7894125,6.393819,2.8701165,2.6442926,1.9295541,1.895194
1799,['16080N2_two_0.5'],1.2739311,2.5703962,3.0691543,3.5551434,2.9979637,3.2292657
1800,['17170N2_one_1.0'],1.133242,2.5215452,0.9845474,1.3223474,0.84692454,1.0086797
1801,['15170N2'],2.236906,3.4842348,0.8105697,1.3357528,0.5802542,0.93921137
1802,['21242C2'],2.680418,2.7712,0.990129,1.1474235,0.7239884,0.84240496
1803,['21313N3'],6.5737123,7.9830914,2.7032201,3.544391,2.0588102,2.4976034
1804,['19410N2'],3.9895687,4.0207634,1.5291479,1.4564664,1.1579218,1.0339404
1805,['20420N2'],1.6875709,2.306027,0.5391794,1.0398997,0.39964867,0.7534615
1806,['16051N2_two_0.5'],3.6327822,3.4990406,2.6218922,2.3606188,1.8680713,1.8570313
1807,['20300N2'],4.0583367,4.443099,1.4623108,1.5672839,1.0976197,1.1895921
1808,['19570N2_two_0.5'],0.80438006,1.4578354,2.3874485,2.607238,2.5595875,2.677381
1809,['15091N2_two_0.5'],5.8635907,5.979373,4.6124234,4.2168665,3.1417859,3.1815243
1810,['18091N2_one_0.5'],4.7215276,4.7023635,2.7108994,2.3204594,1.7594913,1.6862109
1811,['19270N2_one_0.5'],2.9993134,3.1765835,1.5030401,1.6460221,0.98981625,1.1805356
1812,['13182N3_one_1.0'],0.15031397,-0.05127859,0.3898557,0.44727945,0.43461376,0.4883635
1813,['16381N2_two_1.0'],0.9623575,1.4249672,2.792757,3.147772,3.0083253,3.2939904
1814,['21390N2_one_0.5'],4.175266,4.4479837,1.6331315,1.8785502,1.1615036,1.3708211
1815,['21426N3'],13.833734,11.216221,4.6704874,4.1694727,3.3712373,3.0270448
1816,['15211N2'],7.965398,6.9945507,3.2627099,2.5923653,2.484699,1.9845979
1817,['21190N2_one_1.0'],3.9786468,3.6997766,2.4150183,2.2584,1.8033869,1.7816131
1818,['19361N2_one_1.0'],4.5725493,5.1268735,2.233994,2.2394485,1.6676984,1.5370735
1819,['16170N2'],3.9313238,4.2617207,1.4467664,1.6269642,1.0851705,1.1831573
1820,['19572N2_one_1.0'],1.9687166,2.251536,1.3876855,1.308627,1.1186261,1.0476205
1821,['17170N2_one_0.5'],2.023782,2.3107693,1.1614184,1.2374,0.75672024,0.9502193
1822,['19220N2_one_0.5'],5.776796,5.8055735,2.8304348,2.756303,2.0260606,1.9591427
1823,['15030N2'],3.5331316,3.3037515,1.2340047,1.1004391,0.92330956,0.883937
1824,['14030N2_two_1.0'],5.59405,5.1330976,4.4003406,4.291242,3.5014122,3.4035423
1825,['20410N2_two_0.5'],2.7787912,2.376499,3.5681925,3.1214514,2.9687128,2.7493148
1826,['16030N2_two_1.0'],1.9395293,2.6026382,3.522244,3.6466653,3.4359453,3.3464282
1827,['20165N2_one_1.0'],3.889071,3.7052994,2.1750338,2.2604172,1.6152434,1.6707878
1828,['19510N2_one_0.5'],5.883039,5.7134924,2.680737,2.4806166,1.9408399,1.7795687
1829,['12000N2_two_0.5'],0.96430147,1.5738497,2.3463826,2.3972754,2.2335985,2.2309349
1830,['20230N2_one_0.5'],2.482213,2.4864538,1.2664268,1.0611519,0.8519551,0.7145624
1831,['13076N2'],1.9539546,2.6086016,0.69062495,0.9916557,0.49820969,0.75723445
1832,['21071N2'],2.6476831,2.2385108,0.9572069,0.88171506,0.69237447,0.7070987
1833,['21314N2'],6.2250204,6.6730456,2.4117966,2.3521936,1.8475456,1.8864398
1834,['10020N2'],3.0559335,4.665536,1.1053135,1.5307574,0.8091562,1.1215522
1835,['21314N2_one_0.5'],5.990283,6.071668,2.5546691,2.8391743,1.8751084,2.1247542
1836,['15253N2'],4.127611,3.4549065,1.4863552,1.4853584,1.1158868,1.1920716
1837,['19252N3_one_0.5'],1.6947256,2.2814844,1.2812029,1.0130484,0.7771875,0.71742797
1838,['20112N3_one_0.5'],8.908218,7.3167458,3.385259,3.067356,2.287633,2.194253
1839,['14010N2_two_0.5'],0.7313208,1.2426795,2.1000824,2.562025,2.456148,2.5180883
1840,['20521N3_one_1.0'],1.540548,1.5157659,1.4067017,1.3548281,1.0717866,1.0884225
1841,['07002N2_one_1.0'],2.1192646,3.0718894,1.4045637,1.4669743,1.0924445,1.1131572
1842,['20403N2_two_1.0'],0.41244957,0.16431928,1.4309094,2.3261516,1.936659,2.839818
1843,['19470N2_one_0.5'],3.2635674,3.7244732,1.8131741,1.8232131,1.2904334,1.3637706
1844,['19242N3_one_1.0'],0.29274017,0.575119,0.40524483,0.76043177,0.3884499,0.72582793
1845,['16330N2'],4.468062,4.3205175,1.639243,1.6294329,1.2042935,1.2461687
1846,['20391N2_one_0.5'],3.9046571,3.5321121,1.8526453,1.7901682,1.340032,1.3333865
1847,['21551N3'],2.354734,2.5059185,0.9533895,0.84633374,0.60836715,0.6013596
1848,['18111N2_one_1.0'],2.4151554,2.4644043,1.2268627,1.5458428,0.9576409,1.2291903
1849,['17156N2_one_1.0'],0.43058106,1.2638823,0.48702887,0.91903293,0.3230175,0.7046412
1850,['15111N2_one_0.5'],3.5718908,3.742342,1.5110961,1.3914548,1.0545819,1.0322353
1851,['20181N2_one_1.0'],2.705265,3.1255598,1.3430953,1.432381,0.99136555,1.0264512
1852,['16250N3_one_1.0'],12.873833,12.186606,5.7185555,5.6515236,4.182552,4.1485853
1853,['20401N2_one_1.0'],4.1733346,6.031763,2.596276,3.2269492,1.8424476,2.3300385
1854,['20651N3_one_1.0'],1.4082687,1.4527087,0.7031369,0.7551354,0.48600838,0.6014099
1855,['16390N2_one_1.0'],5.547632,5.486212,2.5635438,2.454475,1.6946214,1.684841
1856,['12020N2'],2.6089554,3.129657,0.9610931,1.3195494,0.7021857,1.0011985
1857,['18142N3_one_0.5'],14.040497,13.2957,5.8462415,5.6470327,4.213511,4.060806
1858,['13040N3_one_1.0'],0.7361296,0.72138476,0.9340602,0.8578863,0.7679104,0.6798148
1859,['19480N2_one_0.5'],3.9967606,3.7251792,1.749857,1.4606333,1.2209569,1.0816298
1860,['15171N2_one_1.0'],1.1827714,1.9561858,1.1373006,1.4080181,0.82939976,1.0733736
1861,['14090N2_one_0.5'],3.399952,4.0042057,1.7739556,1.9754951,1.2610861,1.4749346
1862,['20392N2_one_1.0'],3.2007,2.949143,1.9207593,1.7368045,1.4499332,1.3381761
1863,['11002N2'],5.508139,5.0418296,2.0658503,1.8183756,1.6118201,1.3095315
1864,['20170N2_two_0.5'],1.2008562,2.1777313,3.1721537,3.0398815,3.1757188,2.848258
1865,['19450N2'],5.2987933,4.93254,2.062966,1.6563772,1.5972369,1.255353
1866,['20166N2_two_0.5'],4.3364997,3.7183588,3.1615496,3.2910008,2.3728971,2.6499724
1867,['17061N2_one_1.0'],0.3471733,0.9549252,0.5944393,0.8499551,0.5339422,0.78481877
1868,['20540N2_one_0.5'],0.5189285,1.2508098,0.42658076,0.61419654,0.32695356,0.41593242
1869,['19250N3_one_0.5'],1.8798428,2.8100126,1.3997331,1.3006706,0.88251716,0.936872
1870,['16251N3_two_0.5'],4.4392743,6.1511536,7.4114256,6.4186068,5.6923947,5.02579
1871,['19001N3_one_1.0'],5.162323,5.3534126,2.8335445,2.5036414,1.8975785,1.8186264
1872,['14091N2_two_0.5'],1.5769136,2.1364276,3.0461135,2.5366695,2.7896779,2.1526756
1873,['10010N2'],2.6711068,2.9271772,0.93826854,0.9889934,0.6865914,0.7258917
1874,['18081N2'],3.510916,3.5324256,1.2805879,1.434573,0.9493682,1.0236026
1875,['19070N2_two_1.0'],1.3000565,1.7553313,2.9676466,3.103947,3.1130717,3.1346178
1876,['13160N2_one_1.0'],5.546294,5.4776225,2.7120924,2.6914995,1.7811382,1.8437662
1877,['20152N2_two_0.5'],2.6694212,2.3905494,2.341478,2.25306,1.8540654,1.859959
1878,['20167N2_two_0.5'],2.0409508,2.3594873,2.7498,2.6172402,2.2315295,2.2546897
1879,['19421N3_two_1.0'],9.589085,10.694472,10.386424,10.711273,7.994727,8.283072
1880,['19190N2_one_1.0'],3.1988297,3.0536551,1.6282641,1.5853126,1.0984846,1.1407154
1881,['17130N2'],4.236417,3.468719,1.5599995,1.633667,1.192583,1.2031657
1882,['15201N3_one_0.5'],16.269579,13.07849,6.7435455,5.1889577,4.992449,3.6453078
1883,['12000N2_one_0.5'],2.4412463,2.6800652,1.2888954,1.3903204,0.9392789,1.063712
1884,['19450N2_one_0.5'],5.0095253,4.267264,2.3738773,1.8823352,1.7041123,1.3988898
1885,['16320N2_one_1.0'],2.2358644,1.8335817,1.7381115,1.3922486,1.374479,1.1611859
1886,['19070N2_one_1.0'],3.30535,3.4207013,1.7882563,1.8546896,1.283772,1.4085997
1887,['20580N3_one_0.5'],2.9134798,3.0280945,1.4692403,1.4705974,1.0704032,1.1079097
1888,['17155N2_two_1.0'],1.3448611,1.8053076,2.3467114,2.704551,2.039281,2.4234314
1889,['19130N2'],3.374765,3.6627488,1.2240905,1.3244989,0.9170469,1.005426
1890,['19320C2_one_0.5'],1.4351809,1.2440438,0.6784508,0.50929594,0.48179865,0.27028918
1891,['16320N2_two_0.5'],1.1332599,1.0359445,2.7603068,2.5827022,2.8782399,2.6076324
1892,['21251N2_one_1.0'],4.241944,4.38224,2.0082633,2.0078158,1.392722,1.4726543
1893,['16172N2_one_1.0'],3.252818,3.426653,1.965979,1.9802992,1.519306,1.4774635
1894,['19060N2'],3.4328067,3.7852044,1.2487775,1.4644657,0.92932117,1.0854999
1895,['16040N2_one_0.5'],1.4457299,1.9802138,1.0012457,1.1202447,0.6579411,0.84934413
1896,['19182N2_one_1.0'],5.070301,5.3573356,2.4915593,2.421006,1.8499155,1.669881
1897,['20530N2'],3.8441265,3.952786,1.7812307,1.523384,1.3118204,1.0893229
1898,['14091N2'],3.822067,3.4955301,1.3944021,1.1983036,1.0200557,0.92794955
1899,['17230N2_one_1.0'],0.6172915,1.7694416,0.8456611,1.2622831,0.6986654,1.0404335
1900,['11002N2_one_1.0'],4.964146,4.791703,2.1066115,2.0412028,1.6676594,1.4185289
1901,['21110N3_two_1.0'],3.8050895,4.8928423,7.785196,7.836029,6.9475713,6.4977884
1902,['16311N2_two_1.0'],0.9555339,1.8533485,2.5991228,2.9081357,3.126045,2.8241975
1903,['21050N2_two_0.5'],6.1050606,5.216088,4.7578526,4.09266,3.2952359,3.1532815
1904,['13142N2'],2.0945957,2.0558667,0.74861854,0.43437672,0.5465046,0.50800157
1905,['18142N3'],14.655257,13.659377,6.0545635,5.333954,4.799235,3.9815931
1906,['19050N2_one_1.0'],4.3353496,4.1979265,2.0775328,2.1718838,1.6100229,1.6008463
1907,['20651N3'],1.8909467,2.6948342,0.69591147,0.99091244,0.50896007,0.71878386
1908,['19022N3'],7.824515,7.147002,2.8343282,2.6292531,2.136442,1.8946381
1909,['18033N2_one_0.5'],3.3173332,3.2330124,1.9419008,1.6346539,1.3426493,1.1349782
1910,['20401N2_two_1.0'],0.78869903,0.4077065,2.6089003,3.5934112,3.2000887,3.7335753
1911,['16170N2_two_0.5'],1.1102456,2.6178124,2.9179778,3.5320156,2.9047642,3.1811612
1912,['15183N2_one_1.0'],3.5605006,4.064021,1.6273705,1.7342075,1.180252,1.2753983
1913,['19301N2_one_0.5'],0.9799706,1.6442916,0.9807915,0.9236748,0.64800686,0.68778825
1914,['13161N2_one_0.5'],6.1001062,6.3660564,2.6462147,2.588632,1.7624172,1.7357163
1915,['19001N3'],6.7781405,6.689498,2.4572005,2.752164,1.8046205,2.0391974
1916,['14073N2_two_0.5'],7.3310046,6.5105495,5.547243,4.891118,3.8332565,3.739795
1917,['20490N2_one_1.0'],2.269996,2.4395242,1.3006449,1.2873667,0.94078374,0.9118117
1918,['09000N3_one_0.5'],2.7981093,3.0625925,2.0441964,1.5220406,1.3317099,1.1540631
1919,['21260N2_two_0.5'],2.452906,3.2378864,3.4937754,3.50297,3.0470047,2.975492
1920,['17100N2_one_0.5'],3.939985,4.0094166,1.5686269,1.7806227,1.1636162,1.3369148
1921,['16273N2'],3.8214574,4.234353,1.458037,1.397489,1.0936729,0.95250523
1922,['20331N2_one_0.5'],2.9128263,2.863371,1.6971023,1.6032277,1.2521966,1.2485791
1923,['21451N2'],7.599521,6.325041,2.5830867,2.1612654,1.8743364,1.6678728
1924,['17100N2_one_1.0'],3.2356088,3.5235267,1.6901915,1.9246013,1.3179651,1.4849641
1925,['16230N2'],2.4209545,2.6376042,0.87063885,1.0076742,0.63311124,0.74892735
1926,['20202N2_two_1.0'],1.6388944,2.6730535,4.0048904,3.8774312,4.248347,3.8549576
1927,['20491N2_one_1.0'],1.4971405,2.0320125,0.97078115,0.9976826,0.8634101,0.6955954
1928,['20114N3'],10.826153,10.013913,4.003431,3.6313536,3.0677974,2.715489
1929,['20671N2'],2.2565577,1.952844,1.0173084,0.73877585,0.73458385,0.5604613
1930,['21400N2'],5.6494217,3.919569,1.9543417,1.5462426,1.3870845,1.1084064
1931,['16173N2_two_0.5'],4.771204,4.3488016,4.1988745,4.0525355,3.344227,3.2892168
1932,['16270N2_one_1.0'],2.064762,2.7126338,1.3603371,1.7270322,1.0524526,1.3140783
1933,['20201N2_one_0.5'],2.7688646,2.3091106,1.531129,1.4125482,1.1078358,1.117699
1934,['20110N3_one_0.5'],20.014141,19.761799,8.402102,8.102716,6.3554544,5.862626
1935,['15060N2'],3.3481443,3.6761138,1.1338631,1.418771,0.82011485,1.0548897
1936,['21010N2_one_0.5'],4.548616,4.386713,1.9897864,1.8403574,1.4591938,1.3324351
1937,['15253N2_two_0.5'],1.461084,1.9039398,3.2523253,2.9976857,3.057028,2.9448779
1938,['20182N2'],3.3540022,3.3285425,1.2483871,1.3237354,0.9334329,0.9471333
1939,['21460N2_one_1.0'],2.508722,2.4128218,1.251916,1.4011548,0.93220705,1.1300819
1940,['14090N2'],4.0222473,4.46509,1.5467478,1.572475,1.1393496,1.137697
1941,['16270N2_two_0.5'],1.0762177,1.600672,2.6220412,3.0274177,2.673028,2.890518
1942,['21013N2_one_0.5'],5.8061867,6.1992016,2.3653333,2.6939218,1.726552,1.9439629
1943,['21111N3_two_1.0'],1.0691748,1.6389112,2.5252213,2.1867166,2.3597195,1.8873401
1944,['21200N2_one_0.5'],3.9475636,3.8762677,1.8579453,1.755233,1.2995934,1.2889014
1945,['12024N2_two_1.0'],2.1936805,2.2868235,3.8559563,3.8640792,3.6804361,3.5857718
1946,['19520N2'],4.444235,4.0567727,1.6271011,1.5209965,1.2307527,1.1465602
1947,['18040N3'],2.2329357,2.074922,0.9060462,0.8657563,0.64465505,0.60540795
1948,['15181N2'],4.0063133,4.19901,1.4786516,1.298612,1.1425945,0.92156065
1949,['13121N2_one_0.5'],3.3397279,3.21024,1.986275,1.796671,1.4443064,1.359891
1950,['21035N2_one_1.0'],0.8357708,1.7034235,1.1271033,1.7673707,0.9126107,1.5174214
1951,['19541N2'],3.9403462,4.163769,1.5130959,1.6723028,1.1457136,1.2311258
1952,['21691N2'],3.1979032,2.8335643,1.1351836,1.1944826,0.77684295,0.8944185
1953,['16280C2'],6.7151375,6.0316396,2.6835246,1.9193139,2.0978205,1.4705107
1954,['12022N2_one_1.0'],3.5357838,3.6584315,1.7555081,1.8485371,1.2553658,1.373797
1955,['17140N2_two_0.5'],4.8327365,4.4570913,1.6277184,1.4861437,1.1246653,1.0010507
1956,['20191N2_two_1.0'],4.7649226,3.8683448,4.8828683,3.6336906,3.959175,3.322977
1957,['15140N2_one_0.5'],4.761491,5.041993,2.2665854,2.2883596,1.6939344,1.6829268
1958,['16220N2_two_1.0'],0.79997724,1.0179205,2.2851422,2.5372088,2.633091,2.7424107
1959,['19490N2_one_1.0'],1.3275851,2.2913425,1.2218716,1.5910308,0.9267173,1.2908784
1960,['19340N2_two_0.5'],0.8109249,1.8981786,2.411073,2.3208318,2.4091566,2.0924628
1961,['21030N2'],2.5855622,2.3844984,1.03069,0.79238915,0.74235225,0.58184624
1962,['16050N2_two_1.0'],2.358235,2.7987294,2.142649,1.9380267,1.5803374,1.5762258
1963,['19453N2_one_0.5'],5.651869,5.8626738,2.436305,2.3078759,1.7636381,1.6502032
