name,111K,231K,296K
19364N2_two_1.0,4.103068661,4.006813639,3.213261521
19365N2,4.543339839,1.786592423,1.35225728
19365N2_one_0.5,4.49258785,1.921077835,1.373936331
19365N2_one_1.0,3.948534614,1.831043031,1.36576317
19365N2_two_0.5,5.033536115,3.331260577,2.503315797
19365N2_two_1.0,3.377741331,3.521543186,2.882956368
19366N2,5.328618706,2.064119036,1.584746674
19366N2_one_0.5,5.311891097,2.193330511,1.63918766
19366N2_one_1.0,4.66031655,2.159521082,1.655243025
19366N2_two_0.5,6.265935589,3.962751716,2.953911981
19366N2_two_1.0,4.034007629,4.295571282,3.528577581
19370N2,2.943868534,1.230821752,0.872952554
19370N2_one_0.5,1.975630623,1.195554707,0.795396028
19370N2_one_1.0,1.288885527,1.155421684,0.816168713
19380N2,3.422063745,1.213757263,0.905591484
19380N2_one_0.5,2.917932024,1.543890882,1.115690664
19380N2_one_1.0,2.204612221,1.43690199,1.177893334
19380N2_two_0.5,0.88020248,2.486249189,2.633209199
19390N2,3.152869579,1.10855335,0.817236019
19390N2_one_0.5,2.849270771,1.337670808,0.965504108
19390N2_one_1.0,1.49947646,1.426702046,1.115693053
19390N2_two_0.5,0.837871546,2.436040412,2.379624087
19400N3,9.130663327,3.498482063,2.628877229
19400N3_two_0.5,2.969094422,7.280886576,6.264185187
19400N3_two_1.0,1.161826316,3.577768664,4.82172703
19401N3,8.95485752,3.111163523,2.337732492
19401N3_one_0.5,8.150048377,3.555936429,2.381746024
19401N3_one_1.0,6.174200837,3.585752908,2.440275343
19401N3_two_0.5,2.928959099,6.573408459,5.735105916
19401N3_two_1.0,1.189728244,3.25200603,4.36762937
19402N3,5.619736638,2.339934195,1.674974607
19402N3_one_0.5,3.981969194,2.657412157,1.847078606
19402N3_one_1.0,2.410003629,2.506887308,1.918782899
19402N3_two_0.5,1.03672859,3.019787123,3.513370032
19402N3_two_1.0,0.471947798,1.146573461,1.781104829
19403N3,2.519018007,1.322676448,0.938818394
19403N3_one_0.5,1.725409757,1.547871768,1.028987661
19403N3_one_1.0,0.868534436,1.297030743,1.025432143
19404N3,1.734485983,0.756394304,0.55291807
19404N3_one_0.5,1.095139731,0.883193637,0.600910237
19404N3_one_1.0,0.557009601,0.709286279,0.582437729
19410N2,3.989568697,1.52914786,1.15792174
19410N2_one_0.5,3.325643393,1.841782084,1.310246532
19410N2_one_1.0,2.520793653,1.746241943,1.350995019
19410N2_two_0.5,2.156291546,3.044443603,2.859980337
19410N2_two_1.0,0.699716868,1.933045309,2.17868117
19411N2,3.932205802,1.53240494,1.147913252
19411N2_one_0.5,3.764573011,1.648540089,1.194058223
19411N2_one_1.0,3.138512174,1.613938773,1.228677724
19411N2_two_0.5,3.515843481,3.154393685,2.480875543
19411N2_two_1.0,1.769217079,2.879320116,2.729338871
19412N2,3.979400261,1.556441264,1.179918302
19412N2_one_0.5,3.890959972,1.763526969,1.25472497
19412N2_one_1.0,3.41400531,1.506782367,1.153612988
19412N2_two_0.5,4.15768454,2.962809035,2.273113765
19412N2_two_1.0,2.471808086,3.124537804,2.698536958
19413N2,5.107209037,1.919464057,1.459220929
19413N2_one_0.5,4.881098447,2.114194969,1.558135901
19413N2_one_1.0,4.058474098,1.984745241,1.576709673
19413N2_two_0.5,5.032548528,3.96216017,2.975389801
19413N2_two_1.0,2.348201307,3.917368045,3.557232688
19420N3,10.25964337,3.961698217,3.020735141
19420N3_one_0.5,10.55737426,4.114744686,2.868060007
19420N3_one_1.0,9.215256448,4.028307191,2.764177773
19420N3_two_0.5,10.55192493,7.375871327,5.061120829
19420N3_two_1.0,4.855783533,8.07170883,6.536962143
19421N3,13.9014329,5.763178841,4.55034937
19421N3_one_0.5,13.86168228,5.643872049,4.101727371
19421N3_one_1.0,12.13674886,5.329161237,3.815182788
19421N3_two_0.5,16.58214569,9.295624153,6.507044756
19421N3_two_1.0,9.589084911,10.38642433,7.994726901
19430N2,3.419111852,1.338138327,0.984788028
19430N2_one_0.5,2.74790799,1.548855424,1.132387627
19430N2_one_1.0,1.96852991,1.392673195,1.13356702
19430N2_two_0.5,0.691864685,2.168998393,2.413215178
19431N2,2.422401023,1.055367127,0.758427776
19431N2_one_0.5,1.731207827,1.295557861,0.948891348
19431N2_one_1.0,1.116560681,1.141917276,0.929058033
19440N2,0.431404939,0.420997177,0.2889394
19441N2,0.433400681,0.428717154,0.293712237
19450N2,5.298793335,2.062966164,1.597236885
19450N2_one_0.5,5.009525121,2.373877329,1.704112259
19450N2_one_1.0,4.15484765,2.243201679,1.697603085
19450N2_two_0.5,5.551251524,4.229300989,3.374238571
19450N2_two_1.0,2.770134666,3.815818079,3.433410255
19451N2,5.494453289,2.155364407,1.6626254
19451N2_one_0.5,5.17535788,2.187447149,1.603633295
19451N2_one_1.0,4.124657864,2.066778451,1.557024411
19451N2_two_0.5,5.212775184,4.608224649,3.701526912
19451N2_two_1.0,2.160177323,3.910915937,3.709611244
19452N2,5.574629509,2.164552364,1.672946021
19452N2_one_0.5,5.378718064,2.321582611,1.653660823
19452N2_one_1.0,4.419286949,2.318087704,1.68677255
19452N2_two_0.5,6.028411594,4.26911709,3.380931368
19452N2_two_1.0,3.277684382,3.985505114,3.568392152
19453N2,5.840789712,2.277343809,1.764173514
19453N2_one_0.5,5.651868876,2.436305085,1.76363815
19453N2_one_1.0,4.785256695,2.358064464,1.75638677
19453N2_two_0.5,6.599566751,4.524245309,3.52122778
19453N2_two_1.0,3.775961053,4.300555939,3.80574245
19454N2,6.049749561,2.314821833,1.803317537
19454N2_one_0.5,5.998521176,2.438977532,1.7354728
19454N2_one_1.0,5.086684043,2.475998309,1.776847289
19454N2_two_0.5,6.917319811,4.613509186,3.435838444
19454N2_two_1.0,4.415185277,4.431053813,3.839069057
19455N2,8.486329551,3.431501667,2.670180235
19455N2_one_0.5,8.353984981,3.492787178,2.511953134
19455N2_one_1.0,7.009917635,3.309990514,2.369845214
19455N2_two_0.5,9.93718003,5.910786699,4.352822848
19455N2_two_1.0,6.65885228,6.292626203,5.296471972
19456N2,6.552661417,2.294093436,1.67031812
19456N2_one_0.5,4.945741065,2.243967519,1.593427851
19456N2_one_1.0,3.723812801,2.041237223,1.552259891
19460N2,3.20806206,1.119102188,0.824263836
19460N2_one_0.5,3.059195158,1.41245107,1.016357495
19460N2_one_1.0,2.431238792,1.366250003,1.062556798
19460N2_two_0.5,1.111139766,2.764072646,2.50579518
19461N2,2.804154542,1.416284353,0.993173004
19461N2_one_0.5,2.02337712,1.689701491,1.067303755
19461N2_one_1.0,1.37607962,1.512444777,1.078592362
19462N2,3.77426266,1.340865561,1.000479419
19462N2_one_0.5,3.700629835,1.670422485,1.131468714
19462N2_one_1.0,2.814580544,1.714348112,1.238361469
19462N2_two_0.5,2.336503924,3.290300978,2.602438802
19462N2_two_1.0,0.839942477,2.644245173,2.898268004
19463N2,3.822835887,1.700837255,1.21534463
19463N2_one_0.5,3.114887892,1.921813539,1.21082813
19463N2_one_1.0,2.448226682,1.809131883,1.179312166
19463N2_two_0.5,1.41822749,2.91915075,2.425912425
19463N2_two_1.0,0.714924871,1.98278198,2.219294987
19464N2,3.940590055,1.463081292,1.093546199
19465N2,3.81879093,1.704155705,1.194125656
19466N2,4.309344477,1.608175236,1.219928058
19467N2,4.679441694,2.003542116,1.45274419
19470N2,3.970047404,1.456381981,1.096983445
19470N2_one_0.5,3.263567405,1.813174137,1.290433396
19470N2_one_1.0,2.437666419,1.68244474,1.299731481
19470N2_two_0.5,1.565854567,3.024152882,2.829272408
19470N2_two_1.0,0.432115903,1.56007751,1.936828629
19471N2,4.327314788,1.878044828,1.352100426
19471N2_one_0.5,3.241883992,2.106438732,1.387517985
19471N2_one_1.0,2.182960538,1.990382144,1.384948873
19471N2_two_0.5,0.955832333,2.542890113,2.699825567
19480N2,4.045828178,1.574490573,1.174558112
19480N2_one_0.5,3.996760519,1.749856956,1.220956909
19480N2_one_1.0,3.501012577,1.759029842,1.245787175
19480N2_two_0.5,4.197894715,3.031429828,2.201341715
19480N2_two_1.0,2.578364998,3.307467368,2.798327259
19481N2,2.523165391,0.929198556,0.676025269
19482N2,2.600065602,0.964198466,0.69651661
19482N2_one_0.5,2.644351731,1.120811894,0.735689858
19482N2_one_1.0,2.339362318,1.082982107,0.752848543
19482N2_two_0.5,2.585606249,1.635148167,1.156353379
19482N2_two_1.0,1.750301235,1.852860428,1.415852282
19483N2,1.229379595,0.67245634,0.466424519
19490N2,2.778353918,1.045823883,0.757267526
19490N2_one_0.5,1.907933258,1.37400887,0.941201021
19490N2_one_1.0,1.327585077,1.221871661,0.926717257
19491N2,3.571737465,1.229979275,0.90895608
19491N2_one_0.5,2.520934181,1.577824799,1.133576412
19491N2_one_1.0,1.708074353,1.32362038,1.035421924
19491N2_two_0.5,0.418034846,1.437243967,1.929633022
19500N2,5.125902441,1.913936339,1.471013885
19500N2_one_0.5,5.162489455,2.100616167,1.532866302
19500N2_one_1.0,4.559832274,2.018008416,1.562889833
19500N2_two_0.5,6.048627502,3.739125474,2.74640969
19500N2_two_1.0,3.954620667,4.167781947,3.326851813
19510N2,6.328758462,2.43999178,1.910113889
19510N2_one_0.5,5.883038945,2.680737109,1.940839943
19510N2_one_1.0,4.938119093,2.628578315,2.014846431
19510N2_two_0.5,6.146332421,5.327357257,4.22056449
19510N2_two_1.0,2.878583456,4.464523763,4.19834121
19511N2,4.370699083,1.571435307,1.158432838
19511N2_one_0.5,3.864022826,1.792800614,1.292714726
19511N2_one_1.0,2.998497767,1.840809171,1.450895213
19511N2_two_0.5,1.885956541,3.588998615,3.243645769
19511N2_two_1.0,0.574602851,2.061264833,2.494057343
19520N2,4.44423461,1.627101006,1.230752764
19520N2_one_0.5,4.534245723,1.834976863,1.265878221
19520N2_one_1.0,3.907259311,1.852506204,1.271091528
19520N2_two_0.5,4.328980843,3.54429192,2.623312033
19520N2_two_1.0,2.169013114,3.628850567,3.322888319
19521N2,4.208885486,1.523481983,1.143378033
19521N2_one_0.5,4.321141853,1.710538277,1.174572767
19521N2_one_1.0,3.747981726,1.727829519,1.199038825
19521N2_two_0.5,3.920627715,3.305950311,2.39450648
19521N2_two_1.0,2.010541068,3.311798373,3.023167418
19522N2,3.510113029,1.244062643,0.920184892
19522N2_one_0.5,3.547885126,1.432613624,0.973721017
19522N2_one_1.0,3.098866805,1.435659103,0.9878489
19522N2_two_0.5,2.754683877,2.686802159,2.032617908
19522N2_two_1.0,1.401890843,2.526491573,2.410730106
19530N2,5.117130644,1.924204902,1.47531699
19530N2_one_0.5,4.693992878,2.114188772,1.576066303
19530N2_one_1.0,3.728131987,2.062350846,1.608114838
19530N2_two_0.5,3.641754407,4.275958564,3.638259553
19530N2_two_1.0,1.287759873,3.141081731,3.244427332
19531N2,10.78870788,4.325334385,3.348461344
19531N2_one_0.5,10.09318889,4.334772152,3.064939861
19531N2_one_1.0,8.171058066,4.064723192,2.896221055
19531N2_two_0.5,10.89733513,7.558662034,5.486059393
19531N2_two_1.0,6.034196063,7.286726107,6.295420742
19540N2,2.358610686,1.164456279,0.841624152
19540N2_one_0.5,2.196729491,1.241858057,0.863124779
19540N2_one_1.0,1.775864334,1.2946967,0.944103586
19540N2_two_0.5,1.472875263,2.138750057,1.724557146
19541N2,3.940346228,1.513095899,1.145713537
19541N2_one_0.5,3.60947872,1.800036271,1.283183567
19541N2_one_1.0,2.893158343,1.777219771,1.34591196
19541N2_two_0.5,2.989958024,3.176765624,2.709520775
19541N2_two_1.0,1.110249206,2.607690236,2.703507246
19542N2,2.944283298,1.237724665,0.915122744
19550N2,3.411447379,1.25695917,0.945731916
19550N2_one_0.5,3.308784939,1.546179587,1.071801731
19550N2_one_1.0,2.927773741,1.372686874,1.071450987
19550N2_two_0.5,1.969890698,3.014898405,2.421248788
19550N2_two_1.0,0.818907895,2.409095067,2.60037736
19560N2,4.142489874,1.564327209,1.171435099
19560N2_one_0.5,3.94521034,1.760386537,1.261710891
19560N2_one_1.0,3.37482183,1.595526319,1.213420482
19560N2_two_0.5,3.890875089,3.074341556,2.310252182
19560N2_two_1.0,1.852574736,3.124400074,2.773605116
19570N2,3.443559339,1.282428309,0.950439233
19570N2_one_0.5,2.788714746,1.615145578,1.176086054
19570N2_one_1.0,2.0462757,1.535386671,1.242633963
19570N2_two_0.5,0.804380065,2.387448515,2.559587432
19571N2,3.633737726,1.373500963,1.021098397
19571N2_one_0.5,3.56344952,1.544209917,1.109873649
19571N2_one_1.0,3.166317511,1.533569335,1.153705139
19571N2_two_0.5,2.14637165,3.224721106,2.585013534
19571N2_two_1.0,0.979533169,2.634476181,2.753673038
19572N2,3.255171262,1.212781131,0.893607043
19572N2_one_0.5,2.664453267,1.457700087,1.047844021
19572N2_one_1.0,1.968716571,1.387685543,1.118626087
19572N2_two_0.5,0.781755252,2.282647631,2.418431628
19573N2,3.334641674,1.268094908,0.926908615
19573N2_one_0.5,3.23907062,1.495011074,1.054854104
19573N2_one_1.0,2.815346478,1.473869855,1.107860364
19573N2_two_0.5,1.715616058,2.843280122,2.295895548
20000N2,4.601273258,1.89620098,1.410206744
20000N2_one_0.5,3.972083266,2.023621707,1.436483473
20000N2_one_1.0,2.91169263,1.954253421,1.467270852
20000N2_two_0.5,1.575754702,3.543984517,3.444242747
20000N2_two_1.0,0.522547744,1.782006687,2.275765828
20010N2,4.649353236,2.092490679,1.4343456
20020N2,3.56654734,1.322770014,0.975393745
20021N2,3.919439646,1.433970518,1.053981261
20030N2,1.87746047,0.655116209,0.481498195
20031N2,1.624055761,0.69782898,0.49264837
20040N2,6.136642893,2.463572575,1.865828746
20040N2_one_0.5,5.757827841,2.706720853,1.887009002
20040N2_one_1.0,4.723417669,2.655959476,1.872017204
20040N2_two_0.5,4.563838789,5.139175514,3.851983969
20040N2_two_1.0,1.771249078,4.446807022,4.390507551
20050N2,4.199805284,1.565963197,1.192731656
20050N2_one_0.5,3.793420637,1.806032521,1.338117263
20050N2_one_1.0,2.945501622,1.81131609,1.413394702
20050N2_two_0.5,4.628636575,3.133200666,2.318439205
20050N2_two_1.0,2.731420441,3.528277262,2.846650869
20051N2,4.01574114,1.498599511,1.135624538
20051N2_one_0.5,3.678123728,1.706588382,1.272444207
20051N2_one_1.0,2.873329982,1.725984836,1.383495653
20051N2_two_0.5,4.476035171,3.003510592,2.213933544
20051N2_two_1.0,2.634006001,3.401231043,2.75730961
20052N2,3.991947478,1.49829132,1.136913677
20052N2_one_0.5,3.604954604,1.818931377,1.279510218
20052N2_one_1.0,2.843791643,1.73527899,1.313139201
20052N2_two_0.5,4.517329857,2.932781092,2.151936663
20052N2_two_1.0,2.618293845,3.392784426,2.745016803
20060C2,3.523031907,1.190814259,0.891853082
20070N2,3.761272297,1.606360405,1.180236432
20070N2_one_0.5,2.814661042,1.752363231,1.29306166
20070N2_two_0.5,0.872173846,2.513892792,2.831714161
20070N2_two_1.0,0.125439128,0.983712386,1.397610462
20080N2,3.690352914,1.385391598,1.013421532
20090N2,3.34760063,1.255378366,0.92394925
20090N2_one_0.5,2.470640108,1.42997035,0.989882462
20090N2_one_1.0,1.728602666,1.322571841,0.95542714
20090N2_two_0.5,0.593153915,1.807690896,2.26320267
20091N2,3.293518363,1.221557599,0.897959031
20091N2_one_0.5,2.787629236,1.428629068,0.972854251
20091N2_one_1.0,2.039329092,1.397992629,1.062606507
20091N2_two_0.5,0.781225168,2.18632196,2.386359513
20100C3,5.977096431,2.404289849,1.882514598
20100C3_one_0.5,5.940923349,2.642723127,1.92028661
20100C3_one_1.0,4.984704252,2.610941762,1.973727917
20100C3_two_0.5,7.435749803,4.955172763,3.869241646
20100C3_two_1.0,4.854072111,4.772415171,4.161132782
20110N3,18.97018898,8.545769071,6.840096443
20110N3_one_0.5,20.01414046,8.40210237,6.355454264
20110N3_one_1.0,18.52823983,7.963679531,5.989529572
20110N3_two_0.5,24.77641163,10.31017133,7.430082276
20110N3_two_1.0,23.97770922,11.58177381,8.208420676
20111N3,11.20713993,4.176191294,3.200343373
20111N3_one_0.5,12.21639591,4.44576536,3.09200847
20111N3_one_1.0,11.1656947,4.343155577,3.080378466
20111N3_two_0.5,12.19561237,7.186494318,5.016241536
20111N3_two_1.0,6.658166806,8.857170982,6.541996626
20112N3,8.574285977,3.046411406,2.268688271
20112N3_one_0.5,8.908218498,3.385258886,2.287632949
20112N3_one_1.0,7.759523218,3.397050481,2.338707162
20112N3_two_0.5,5.718931073,5.866169775,4.129802743
20112N3_two_1.0,2.668893271,5.731626463,4.974009597
20113N3,18.08099034,8.049317523,6.435405757
20114N3,10.82615286,4.003430839,3.067797357
20115N3,8.381717041,2.983004794,2.206771271
20116N3,17.51898854,7.74196112,6.168681064
20117N3,7.651928563,2.715026578,1.977475617
20118N3,10.49010608,3.863170305,2.960784785
20120N2,1.747866272,0.811203254,0.57916531
20120N2_one_0.5,1.003602913,1.006909632,0.690312114
20120N2_one_1.0,0.625076426,0.903228147,0.705897769
20121N3,1.859825491,0.843885151,0.600128999
20121N3_one_0.5,1.321572082,1.011226584,0.715883062
20121N3_one_1.0,0.787459028,1.021876376,0.807263545
20130N2,3.399743747,1.243541836,0.96746006
20130N2_one_0.5,3.331131421,1.470465102,1.077323022
20130N2_one_1.0,2.944239084,1.319621847,1.106774264
20130N2_two_0.5,3.465214248,2.977689763,2.343961767
20130N2_two_1.0,1.548703797,2.896437929,2.702673973
20140N2,2.34587903,0.920316264,0.660015807
20140N2_one_0.5,1.523364671,1.23838534,0.831665039
20140N2_one_1.0,0.861013193,1.12278936,0.935515444
20141N2,2.527163539,0.934860846,0.669361129
20141N2_one_0.5,1.775457931,1.17045358,0.811433853
20141N2_one_1.0,1.199976998,1.138655967,0.859594932
20142N2,2.813224702,1.060585959,0.753408822
20142N2_one_0.5,2.188234009,1.311003101,0.934857524
20142N2_one_1.0,1.42108145,1.267097535,0.978257651
20150N2,3.109715725,1.216551687,0.911075483
20150N2_one_0.5,3.177041424,1.333591775,0.971293696
20150N2_one_1.0,2.586943257,1.305826321,0.996054804
20150N2_two_0.5,2.864912709,2.437060174,1.89452575
20150N2_two_1.0,1.383287954,2.44893822,2.161905598
20151N2,3.422084992,1.262176285,0.945703557
20151N2_one_0.5,3.329763579,1.46000582,1.051391611
20151N2_one_1.0,2.741589317,1.427596485,1.077313122
20151N2_two_0.5,2.874088562,2.600154407,2.096249397
20151N2_two_1.0,1.400700196,2.439941284,2.257478042
20152N2,2.964175278,1.138634745,0.831456376
20152N2_one_0.5,2.904221743,1.27776919,0.928844549
20152N2_one_1.0,2.411436965,1.219861287,0.957431317
20152N2_two_0.5,2.669421081,2.341477994,1.854065441
20152N2_two_1.0,1.223227967,2.336456332,2.066537956
20153N2,3.299899141,1.218275663,0.901504623
20153N2_one_0.5,3.173179674,1.375301454,1.024038732
20153N2_one_1.0,2.696174243,1.350115698,1.066533853
20153N2_two_0.5,2.812955674,2.494790418,1.994922645
20153N2_two_1.0,1.290547234,2.382114,2.213237485
20160N2,3.520273968,1.317524769,1.006819945
20161N2,2.435363645,0.897162085,0.680305205
20161N2_one_0.5,2.623842406,0.99244411,0.689050227
20161N2_one_1.0,2.359539115,1.044648176,0.717503671
20161N2_two_0.5,2.456533843,2.257580946,1.611710742
20161N2_two_1.0,1.042015833,2.306174286,2.190724957
20162N2,2.370682508,0.857920786,0.637170106
20162N2_one_0.5,2.538825126,0.975825886,0.662125002
20162N2_one_1.0,2.261242042,0.931998877,0.620473878
20162N2_two_0.5,2.346805915,2.208186713,1.596013113
20163N2,4.138508675,1.564538888,1.177439208
20163N2_one_0.5,4.049735511,1.780957157,1.263358151
20163N2_one_1.0,3.491262953,1.729822106,1.299896695
20163N2_two_0.5,4.266885972,3.403337981,2.595766336
20163N2_two_1.0,2.103000819,3.392030525,3.063133324
20164N2,4.133372643,1.563178784,1.187208175
20164N2_one_0.5,4.084205664,1.741692591,1.249485294
20164N2_one_1.0,3.600789652,1.698044311,1.311283028
20164N2_two_0.5,4.297884166,3.388305254,2.57373811
20164N2_two_1.0,2.134965567,3.407224796,3.050788035
20165N2,5.106336407,1.945489105,1.498496549
20165N2_one_0.5,4.834186575,2.232512635,1.59701603
20165N2_one_1.0,3.889071071,2.17503391,1.615243479
20165N2_two_0.5,3.479191629,4.391367614,3.757656212
20165N2_two_1.0,1.331398962,3.109621636,3.283434532
20166N2,3.975566716,1.469268886,1.131862005
20166N2_one_0.5,4.019848163,1.657254998,1.219214599
20166N2_one_1.0,3.354666858,1.653064593,1.260431571
20166N2_two_0.5,4.336499561,3.161549654,2.372897252
20166N2_two_1.0,2.145281838,3.314753904,2.93827394
20167N2,3.001419465,1.096068439,0.826836166
20167N2_one_0.5,2.805501441,1.290125394,0.959807227
20167N2_one_1.0,2.48496008,1.174317017,0.842775354
20167N2_two_0.5,2.040950872,2.749799909,2.231529576
20167N2_two_1.0,0.722203635,2.162332324,2.267048508
20168N2,2.433567993,0.890841658,0.675366998
20168N2_one_0.5,2.57703749,1.027562499,0.706018879
20168N2_one_1.0,2.443233556,0.877683245,0.602611792
20168N2_two_0.5,2.529493944,2.180245448,1.608244041
20168N2_two_1.0,1.028796845,2.293126239,2.181276266
20169N2,3.028859614,1.098940748,0.824568546
20169N2_one_0.5,2.847430806,1.317643609,0.935759452
20169N2_one_1.0,2.33228616,1.313370802,1.012012817
20169N2_two_0.5,1.8302718,2.687382757,2.213283655
2016aN2,4.098837252,1.531234856,1.162766398
2016aN2_one_0.5,4.021247324,1.764848757,1.262487112
2016aN2_one_1.0,3.474385755,1.696429527,1.304705558
2016aN2_two_0.5,4.263581893,3.335062709,2.538874911
2016aN2_two_1.0,2.116400453,3.370060416,3.016535522
2016bN2,4.951301725,1.870463219,1.433721205
2016bN2_one_0.5,4.514567967,2.129209147,1.539827224
2016bN2_one_1.0,3.746391841,2.130855423,1.598662107
2016bN2_two_0.5,3.192220223,4.302739938,3.792444056
2016bN2_two_1.0,1.181281163,2.990182221,3.180046395
20170N2,4.150728456,1.540303913,1.142796492
20170N2_one_0.5,3.788141418,1.780929119,1.209210943
20170N2_one_1.0,2.977525375,1.773526716,1.233360893
20170N2_two_0.5,1.200856207,3.172153798,3.175718899
20170N2_two_1.0,0.431200334,1.356925049,1.881523654
20171N2,0.657896043,0.370707174,0.259170128
20171N2_one_0.5,0.395269342,0.381661836,0.225371866
20171N2_one_1.0,0.325293525,0.315133775,0.195367236
20172N2,2.422154783,0.869755689,0.635322146
20172N2_one_0.5,2.105635837,0.884355,0.580731145
20172N2_one_1.0,1.661466385,0.890523752,0.597802104
20173N2,3.363095447,1.281469193,0.945966579
20173N2_one_0.5,3.32646249,1.427575498,0.975661737
20173N2_one_1.0,2.774690125,1.530863208,1.053154259
20173N2_two_0.5,1.726024549,3.027715588,2.416857189
20173N2_two_1.0,0.707237733,2.265964433,2.581392505
20180N2,3.987346726,1.457463607,1.094667597
20180N2_one_0.5,3.9544455,1.780237565,1.220424137
20180N2_one_1.0,3.505679711,1.67339951,1.165145997
20180N2_two_0.5,3.626626919,3.301906643,2.375235206
20180N2_two_1.0,1.62932855,3.510221069,3.098361727
20181N2,3.331504904,1.178597056,0.884908658
20181N2_one_0.5,3.20485002,1.417654236,0.959615896
20181N2_one_1.0,2.705265035,1.343095286,0.991365531
20181N2_two_0.5,2.636817174,2.848353642,2.142400437
20181N2_two_1.0,1.121734614,2.778462135,2.572931687
20182N2,3.354002175,1.248387105,0.933432884
20182N2_one_0.5,2.331035778,1.449860297,1.101181051
20182N2_one_1.0,1.618789461,1.209722011,1.033513209
20182N2_two_0.5,1.666543107,2.890442896,2.366963815
20182N2_two_1.0,0.689700467,2.121991656,2.392039723
20190N2,4.951232207,1.800013825,1.379827762
20190N2_one_0.5,4.693401684,2.125150001,1.511636391
20190N2_one_1.0,3.909334216,1.780708922,1.475746775
20190N2_two_0.5,4.091845124,4.135915762,3.247971133
20190N2_two_1.0,1.693131685,3.534798138,3.421972812
20191N2,6.013559496,2.291873161,1.774899676
20191N2_one_0.5,6.042907511,2.496952677,1.837021459
20191N2_one_1.0,5.276720646,2.230483953,1.713296397
20191N2_two_0.5,7.269316924,4.460564994,3.273907672
20191N2_two_1.0,4.764922763,4.882868383,3.959175205
20200N2,4.844674842,2.016735606,1.516764321
20200N2_one_0.5,3.784888716,2.150700231,1.522383294
20200N2_one_1.0,2.704618164,1.923875441,1.441667497
20200N2_two_0.5,1.631573093,3.358905845,3.380168472
20200N2_two_1.0,0.401269159,1.72763386,2.126277395
20201N2,3.15843157,1.204689827,0.904566152
20201N2_one_0.5,2.768864609,1.531128956,1.107835792
20201N2_one_1.0,2.119233224,1.447149502,1.107469276
20201N2_two_0.5,0.938372428,2.535168912,2.569361878
20202N2,6.356723323,2.575315564,1.940330133
20202N2_one_0.5,5.602028874,2.658670352,1.855527519
20202N2_one_1.0,4.589341478,2.42181342,1.687330281
20202N2_two_0.5,4.496365563,5.382066018,4.459950454
20202N2_two_1.0,1.638894393,4.004890251,4.248346779
20203N2,4.353890309,1.858336513,1.398454372
20203N2_one_0.5,3.46268057,1.876477236,1.334130775
20203N2_one_1.0,2.421918295,1.782056273,1.365453152
20203N2_two_0.5,1.632981501,3.207840067,3.20724889
20203N2_two_1.0,0.446181523,1.735093252,2.115537035
20210N2,4.205405545,1.550359482,1.139255155
20210N2_one_0.5,3.277946829,1.821482806,1.293268918
20210N2_one_1.0,2.514360369,1.649329959,1.217588474
20210N2_two_0.5,1.488555563,3.520119057,3.136379782
20210N2_two_1.0,0.59129817,1.88144424,2.515699638
20211N2,4.347470281,1.76435731,1.299857586
20211N2_one_0.5,3.628963221,1.943463331,1.361614483
20211N2_one_1.0,2.573896367,1.912807001,1.417932096
20211N2_two_0.5,1.056745084,3.139553248,3.298373143
20211N2_two_1.0,0.234588914,1.253230248,1.812068511
20220N2,3.611008368,1.32996588,0.98491644
20220N2_one_0.5,3.363867436,1.5939935,1.105887985
20220N2_one_1.0,2.619890803,1.543938899,1.190235514
20220N2_two_0.5,1.792702733,2.982373986,2.546602254
20220N2_two_1.0,0.707938801,2.100065546,2.365658446
20230N2,2.997656143,1.070100497,0.774764406
20230N2_one_0.5,2.482213061,1.266426743,0.851955093
20230N2_one_1.0,1.777276789,1.356652373,0.983368941
20240C2,2.209836034,0.718248865,0.530275408
20250N2,6.442755839,2.500361394,1.943940797
20250N2_one_0.5,6.037188992,2.719529656,2.001464757
20250N2_one_1.0,4.751253596,2.805339241,2.053000757
20250N2_two_0.5,6.110567193,5.133016443,4.240776776
20250N2_two_1.0,2.585249187,4.332551641,4.18653065
20260N3,1.196355401,0.401447392,0.282863879
20260N3_one_0.5,1.080280687,0.52115258,0.345682345
20260N3_one_1.0,0.933533486,0.522093846,0.346923345
20261N3,1.64205555,0.599465078,0.434435784
20261N3_one_0.5,1.44387458,0.769735813,0.529484891
20261N3_one_1.0,1.116269144,0.783184714,0.590851376
20270C2,1.620762314,0.736150925,0.511752919
20270C2_one_0.5,1.055400184,0.883859747,0.71905322
20270C2_one_1.0,0.543376283,0.71428023,0.760778664
20271C2,2.147065638,0.791149163,0.55790265
20271C2_one_0.5,1.237403166,1.203396055,0.832827886
20271C2_one_1.0,0.877633542,0.938672447,0.901486298
20272C2,2.096665712,0.749871417,0.535388865
20272C2_one_0.5,1.134022487,1.156917302,0.793272875
20272C2_one_1.0,1.008486952,0.750791721,0.716129045
20280N2,3.247697114,1.119066274,0.841902883
20280N2_one_0.5,2.782023695,1.448767139,1.008118389
20280N2_one_1.0,2.179562124,1.437685731,1.109776819
20280N2_two_0.5,0.930758827,2.423269681,2.399857357
20281N2,4.39615099,1.593108823,1.205182775
20281N2_one_0.5,3.978976334,1.906877002,1.313226671
20281N2_one_1.0,3.105946227,1.932630669,1.392791789
