,name,out1,pre1,out2,pre2,out3,pre3,out4,pre4,out5,pre5,out6,pre6,out7,pre7,out8,pre8,out9,pre9,out10,pre10,out11,pre11,out12,pre12,out13,pre13,out14,pre14,out15,pre15
486,['15252N2'],4.271757,3.9273005,1.5710984,1.5667033,1.1840492,1.2098334,3.5379407,3.5543666,1.848265,1.7478454,1.339832,1.275176,2.7205663,2.7686958,1.4770921,1.6626685,1.2681943,1.3346405,1.4752336,2.2429495,3.237248,2.847012,3.0925314,2.3690062,0.44735485,0.7704797,1.6652141,1.8394835,2.0871422,1.9097444
487,['18022N3'],4.7834635,6.071956,1.7880284,2.3371136,1.3053175,1.6895691,3.984982,4.3007145,2.1526358,2.1080225,1.3873159,1.4820566,2.7988958,3.359864,2.0856986,1.9181751,1.4201741,1.4493971,1.2898059,1.304148,3.039969,2.1789215,3.053815,1.9976082,0.43468547,-0.051033616,1.3975654,1.2617302,1.8232594,1.4326186
488,['15120N2'],6.4425116,4.883684,2.5252273,1.8800069,1.9633349,1.4311315,5.592228,5.290858,2.6944327,2.362928,1.9682733,1.6552765,4.449737,4.251332,2.4850185,2.3316832,1.9461476,1.7302259,5.6604967,3.950101,5.0214667,4.2581134,4.2558727,3.5037155,2.2634792,1.6220118,3.988723,3.2027535,3.7821786,3.0630789
489,['20631N2'],4.248867,3.850301,1.7349368,1.4939528,1.2896472,1.2135324,3.9290202,4.244181,1.8370405,2.203434,1.3420599,1.5004169,3.3855515,3.5184612,1.6362679,1.9880389,1.228169,1.377746,2.8672493,2.7716866,3.4198802,3.2318928,2.8327155,2.6320188,1.1127052,1.2912087,2.747118,2.1594262,2.864623,2.2161293
490,['21390N2'],4.758364,3.8924775,1.5581923,1.3333784,1.0866328,1.0212257,4.175266,2.873185,1.6331315,1.3475413,1.1615036,1.0545104,3.6257083,2.131403,1.6512126,1.3241676,1.2097907,1.0048995,0.0,1.0018137,0.0,1.7888546,0.0,1.635556,0.0,0.07181716,0.0,1.0436668,0.0,1.159641
491,['21632N2'],4.037974,2.6867547,1.4185729,1.0238509,0.97073036,0.77825534,0.0,-0.2993604,0.0,-0.0978142,0.0,0.0088169575,0.0,-0.27449048,0.0,-0.056857347,0.0,0.101676226,0.0,0.08466303,0.0,-0.24117458,0.0,-0.19686353,0.0,0.16916442,0.0,-0.12103093,0.0,-0.15982306
492,['22000N2'],4.5164638,4.148641,1.5844513,1.7219509,1.1135296,1.0874064,0.0,1.0320568,0.0,0.51474786,0.0,0.2576102,0.0,0.8230542,0.0,0.50863326,0.0,0.3418417,0.0,-0.074578166,0.0,0.26157498,0.0,-0.12010896,0.0,0.057021737,0.0,0.17265868,0.0,-0.15076792
493,['13075N2'],2.3961103,2.03901,0.84461194,0.72032547,0.62127155,0.56359327,0.0,-0.13963449,0.0,0.0053886175,0.0,-0.0051823854,0.0,-0.089918375,0.0,-0.06384516,0.0,0.12667346,0.0,-0.76937306,0.0,-0.47393882,0.0,-0.3178872,0.0,-0.426993,0.0,-0.46822846,0.0,-0.43618524
494,['19123N2'],3.511342,4.0738583,1.2649646,1.4431642,0.8982047,1.0150671,0.0,-0.5506121,0.0,-0.3257147,0.0,-0.33064306,0.0,-0.46891582,0.0,-0.35988605,0.0,-0.1654216,0.0,-0.81729114,0.0,-0.73949826,0.0,-0.6455437,0.0,-0.381189,0.0,-0.73783576,0.0,-0.68881094
495,['20031N2'],1.6240557,2.0956712,0.697829,0.807444,0.49264836,0.593796,0.0,-0.041608214,0.0,0.039726257,0.0,-0.025911093,0.0,-0.13169432,0.0,0.15003526,0.0,0.04211712,0.0,-0.074781775,0.0,0.08455217,0.0,0.05223012,0.0,-0.12836123,0.0,-0.041113257,0.0,-0.026514769
496,['17020N2'],4.01376,2.4370403,1.4719933,1.0383753,1.1036223,0.6905066,0.0,0.38542354,0.0,0.26584947,0.0,0.24389148,0.0,0.21612346,0.0,0.24457824,0.0,0.27780187,0.0,-0.6081327,0.0,-0.06603408,0.0,0.15189707,0.0,-0.49529207,0.0,-0.46094024,0.0,-0.31775773
497,['13071N2'],3.1111338,2.2611442,1.1408747,0.91809803,0.85467803,0.6123092,0.0,0.4925741,0.0,0.23329413,0.0,0.28395522,0.0,0.26515007,0.0,0.265293,0.0,0.38170815,0.0,-0.067670345,0.0,-0.16970623,0.0,-0.11005342,0.0,-0.052051187,0.0,-0.12089205,0.0,-0.21638858
498,['18032N2'],3.5339663,2.2246704,1.472895,0.73475266,1.0904033,0.5439606,2.62858,2.6164265,1.4766774,1.4715188,1.0104789,1.0750802,1.8385417,1.7737602,1.2652192,1.3655581,0.93722504,1.1053597,0.5030859,0.20370328,1.7479159,1.377635,2.220363,1.1868818,0.0,-0.36221516,0.0,0.31551015,0.0,0.58794296
499,['16220N2'],4.423391,3.6260986,1.6547588,1.3952758,1.2419144,1.0477517,3.8279448,1.6251047,1.9390593,0.87850153,1.334886,0.6091263,3.0429816,1.174187,1.772707,0.8652694,1.4105389,0.6883341,2.3066013,0.16825771,3.6804385,1.1654973,3.2683358,0.92662096,0.79997724,-0.34543335,2.2851422,0.17486215,2.633091,0.41729724
500,['16320N2'],3.56625,3.0935688,1.3318554,1.1046147,0.9931017,0.86129177,2.9817839,1.99331,1.7579616,1.0899557,1.2297707,0.85448384,2.2358644,1.4711506,1.7381115,1.0910876,1.374479,0.9012315,1.1332599,0.5631801,2.7603068,1.1776817,2.8782399,1.1767615,0.0,-0.08371186,0.0,0.51814425,0.0,0.6618476
501,['19570N2'],3.4435594,2.9611356,1.2824283,1.0771126,0.9504392,0.73414326,2.7887146,2.4177597,1.6151456,1.2297373,1.1760861,0.9647303,2.0462756,1.7312579,1.5353867,1.2148699,1.2426339,1.0100616,0.80438006,0.6875925,2.3874485,1.7963877,2.5595875,1.6616708,0.0,-0.16615427,0.0,0.72809243,0.0,0.9661085
502,['20530N2'],3.8441265,3.3084426,1.7812307,1.1926525,1.3118204,0.98173237,3.6284685,2.4011793,1.8998741,1.2199512,1.3212185,0.7995055,2.9201338,2.019083,1.903402,1.2283537,1.3594176,0.6964072,2.460887,1.6292238,3.3894825,2.1034672,2.7908313,1.6589484,0.9432782,0.7896919,2.6461124,1.4120544,2.8669493,1.3239706
503,['12040N2'],2.906486,3.368598,1.1105407,1.3142161,0.8156968,1.0313764,2.8068414,2.0975318,1.396129,1.2387996,0.92856854,0.80477905,2.142327,1.7655643,1.5129611,1.1299317,1.0701321,0.5974513,1.7031858,0.86692905,2.5757878,1.3065025,2.0238957,1.2674828,0.0,0.37469673,0.0,0.6908579,0.0,0.81256497
504,['21630N2'],4.2741227,3.3948808,1.4498504,1.2162131,1.011301,0.9359915,3.119215,2.4894762,1.6697806,1.259839,1.2136189,0.95719415,2.2582211,1.8903394,1.8103389,1.2589175,1.3901731,1.0381333,0.0,1.0470527,0.0,1.5648389,0.0,1.4987078,0.0,0.1577537,0.0,0.90576357,0.0,1.005913
505,['16058N2'],3.500108,3.164832,1.3481925,1.1253316,1.0017785,0.90235424,0.0,0.9657249,0.0,0.5359849,0.0,0.4605707,0.0,0.7633083,0.0,0.5433266,0.0,0.4167452,0.0,0.21534371,0.0,0.27264357,0.0,0.3124274,0.0,0.1260122,0.0,0.007314682,0.0,0.10154271
506,['20550N2'],0.98895997,3.0686932,0.40623638,1.126748,0.28636596,0.8179002,0.0,1.816918,0.0,0.90390766,0.0,0.6962782,0.0,1.4283844,0.0,0.97653717,0.0,0.84582615,0.0,0.29029965,0.0,1.5170591,0.0,1.2518182,0.0,-0.3009516,0.0,0.54182696,0.0,0.90502125
507,['19160C2'],1.9034405,1.8565959,0.76292396,0.60836864,0.54957855,0.5013381,0.0,-0.27794683,0.0,-0.13905132,0.0,-0.02267778,0.0,-0.24241388,0.0,-0.11153269,0.0,-0.0912801,0.0,-0.61403286,0.0,-0.37221968,0.0,-0.32782853,0.0,-0.17863429,0.0,-0.43168914,0.0,-0.4460882
508,['21660N2'],1.7520787,2.5598166,0.79194885,0.83178496,0.497217,0.5606065,0.0,0.78247964,0.0,0.48197043,0.0,0.46730793,0.0,0.78499126,0.0,0.22740579,0.0,0.26080513,0.0,-0.27438867,0.0,0.07694328,0.0,0.26189196,0.0,-0.11528611,0.0,-0.13675487,0.0,-0.039351344
509,['19365N2'],4.5433397,4.2854247,1.7865924,1.6874179,1.3522573,1.4375664,4.492588,3.7880976,1.9210778,1.6025934,1.3739363,1.1728554,3.9485347,3.0250063,1.831043,1.692903,1.3657632,1.1837878,5.033536,3.7514954,3.3312607,3.3256316,2.5033157,2.457886,3.3777413,1.964524,3.5215433,2.6135726,2.8829563,2.3663545
510,['17250N2'],4.5439205,2.4895785,1.6441407,0.95604676,1.2170755,0.6726998,0.0,1.2652991,0.0,0.642202,0.0,0.46703553,0.0,0.81842864,0.0,0.5087669,0.0,0.62055075,0.0,0.044900894,0.0,0.6443926,0.0,0.8636123,0.0,-0.22197163,0.0,0.19298661,0.0,0.36626363
511,['20652N2'],2.0362709,2.421224,0.80014825,1.0004711,0.572532,0.7216606,1.8458593,0.80154514,0.8727436,0.5788206,0.6469531,0.4393959,1.3815573,0.5536089,0.7180229,0.46064794,0.53403234,0.4001299,0.0,-0.39205277,0.0,0.2626735,0.0,0.31727624,0.0,-0.308401,0.0,-0.29915679,0.0,-0.12779582
512,['20010N2'],4.649353,2.6139395,2.0924907,1.2865975,1.4343456,0.9024111,0.0,0.7045114,0.0,0.4333619,0.0,0.33364284,0.0,0.2604711,0.0,0.5025699,0.0,0.47981918,0.0,-0.0020176172,0.0,0.26806605,0.0,0.4735993,0.0,-0.1890744,0.0,-0.43222272,0.0,-0.34018362
513,['18030N2'],2.258283,0.7743511,1.1621559,0.16844249,0.821497,0.13072467,1.3686302,1.277504,1.3083763,0.83430624,0.9280733,0.47464633,0.7822408,0.6798283,1.045213,0.840428,0.92883843,0.5549685,0.0,0.14043212,0.0,0.84031165,0.0,0.541504,0.0,-0.070786476,0.0,0.15365899,0.0,0.33096862
514,['15210N2'],3.4454067,1.9632227,1.3443398,0.83642995,0.99426067,0.5420687,0.0,-0.06771016,0.0,0.026844978,0.0,-0.09357262,0.0,0.037924528,0.0,-0.076512575,0.0,0.119037986,0.0,0.61250615,0.0,-0.1788441,0.0,-0.11611295,0.0,0.78653693,0.0,0.009434104,0.0,-0.12150431
515,['20540N2'],1.0236281,1.7924707,0.4743299,0.74924874,0.3377198,0.6008042,0.5189285,0.67021346,0.42658076,0.47807884,0.32695356,0.29281855,0.27429217,0.30533576,0.35712466,0.46593285,0.3019809,0.40289855,0.0,-1.0393761,0.0,0.09945321,0.0,0.13452423,0.0,-0.8931478,0.0,-0.68227637,0.0,-0.34790552
516,['12020N2'],2.6089554,2.503802,0.9610931,0.94124573,0.7021857,0.6486354,0.0,0.29482162,0.0,0.25370347,0.0,0.1594373,0.0,0.2402389,0.0,0.16382611,0.0,0.2526976,0.0,0.2410438,0.0,0.12594151,0.0,0.2925409,0.0,0.29862916,0.0,-0.011746287,0.0,-0.011066556
517,['13000N2'],0.57537335,0.8748204,0.31896332,0.14944708,0.22535224,0.43979764,0.0,0.051157475,0.0,-0.039710402,0.0,0.236889,0.0,0.2374183,0.0,-0.20794785,0.0,0.0981555,0.0,0.3292271,0.0,0.048587322,0.0,-0.036277533,0.0,0.6946553,0.0,0.47172165,0.0,0.17189181
518,['16011N2'],5.0382233,5.040373,1.8759933,1.9552822,1.4257032,1.4720967,4.71564,4.1832194,2.185659,1.9354448,1.5376563,1.3924698,3.8934813,3.613842,2.091223,1.8238888,1.5828205,1.2838147,4.350258,4.0686855,4.136758,3.7152882,3.2438574,2.8410873,1.7835764,2.0196457,3.7378275,3.2332525,3.5560584,3.0780764
519,['20490N2'],3.0739965,3.3749142,1.1339401,1.2219138,0.853313,0.8887276,2.7802942,3.0667305,1.2222036,1.4094278,0.892443,1.0586729,2.269996,2.2987363,1.3006449,1.4076035,0.94078374,1.1601918,1.8117291,1.5433295,2.7129228,2.2982748,2.2713273,1.9585496,0.68250686,0.33746302,1.8293111,1.3798939,2.0842934,1.4104995
520,['15251N2'],4.234688,3.599718,1.6012125,1.4748901,1.1882468,1.1433198,3.526625,3.2409582,1.8228341,1.6884967,1.3473065,1.2594118,2.6406453,2.5965638,1.515113,1.5804795,1.2611107,1.2653776,1.4280468,2.0292819,3.1795216,2.630742,3.1080673,2.145494,0.35941893,0.70815253,1.5962286,1.6455926,2.0577528,1.7439755
521,['17090N3'],2.5214899,2.276541,0.76666737,0.9148942,0.5514117,0.55164075,1.2417953,1.2093577,1.0152415,0.8764122,0.73876196,0.6056509,0.533016,0.70058525,0.878885,0.7475661,0.7425211,0.54848564,0.0,-1.0241977,0.0,0.24325943,0.0,0.303622,0.0,-0.959026,0.0,-0.7025951,0.0,-0.37616432
522,['17091N3'],0.90363485,1.2615557,0.44666645,0.5419742,0.3066727,0.34838068,0.5535672,0.5194776,0.6221524,0.48142898,0.3741441,0.3622135,0.36206642,0.16042829,0.6111683,0.47765124,0.39808735,0.2746246,0.0,-0.5039352,0.0,0.3679092,0.0,0.37063527,0.0,-0.47889555,0.0,-0.4069847,0.0,-0.24648702
523,['15090N2'],6.7090135,6.15801,2.8627932,2.2875423,2.1239102,1.7979099,6.7894125,5.896917,2.8701165,2.5308776,1.9295541,1.7428346,6.067166,5.049819,2.683959,2.4728677,1.7957408,1.85807,6.633104,5.6233506,4.9816008,4.94881,3.3856168,3.941846,3.2720904,2.7533042,5.77856,4.5515704,4.4232635,4.1564126
524,['10020N2'],3.0559335,3.4773903,1.1053135,1.3027868,0.8091562,0.9524132,2.3570604,2.2374728,1.1914184,1.1782467,0.842499,1.0709009,1.2865015,1.4865345,0.86353135,1.2263767,0.97864026,1.0530361,0.0,-0.4965588,0.0,0.549556,0.0,0.8898737,0.0,-0.87791073,0.0,-0.5074898,0.0,-0.05530238
525,['20211N2'],4.3474703,3.6610441,1.7643573,1.5816159,1.2998576,1.1831677,3.6289632,2.586029,1.9434633,1.4313064,1.3616145,0.94023967,2.5738964,2.0476375,1.912807,1.2728602,1.4179322,0.9748029,1.056745,1.5269272,3.1395533,1.7923914,3.2983732,1.5207281,0.23458892,0.856791,1.2532302,1.0502946,1.8120685,0.99295247
526,['20000N2'],4.601273,3.297154,1.896201,1.2874236,1.4102068,1.0254757,3.9720833,2.5760987,2.0236218,1.324099,1.4364835,0.93975526,2.9116926,1.975412,1.9542534,1.2040861,1.4672709,0.8798926,1.5757548,1.409244,3.5439844,1.9765313,3.4442427,1.698545,0.5225477,0.5027021,1.7820067,1.1868542,2.275766,1.2096332
527,['07011N3'],7.4160233,6.9040995,2.6160343,2.671019,1.9254762,2.1302092,6.446021,6.5421977,3.0219834,3.1177416,2.081896,2.218142,4.43627,5.203192,3.124363,2.944644,2.1717243,1.9889991,1.8339661,2.401476,4.7320423,3.4965878,4.707209,3.2237968,0.283574,0.76535,1.6352553,2.077853,2.1934502,2.2460275
528,['20460N2'],1.248524,1.5631807,0.4815935,0.11525762,0.33811933,0.38942957,0.0,-0.10098493,0.0,0.15283692,0.0,0.23319185,0.0,-0.14404023,0.0,0.23418963,0.0,0.1653763,0.0,-0.9433552,0.0,-0.4727162,0.0,-0.7582456,0.0,-0.5510622,0.0,-0.5553788,0.0,-0.3685881
529,['19292N2'],3.6061313,3.0620012,1.5057788,1.2306616,1.0939732,0.8903487,2.6238034,2.2146418,1.6927415,1.2643021,1.1766696,0.85629237,1.784692,1.644612,1.5239913,1.1648432,1.1246918,0.96282154,0.66831374,1.4652499,2.0612848,1.9171687,2.3884406,1.6719533,0.0,0.5622983,0.0,1.0676389,0.0,1.1573596
530,['09010N2'],2.1815615,2.2913537,0.70625526,0.82060647,0.49758825,0.5637177,0.0,0.436105,0.0,0.32281005,0.0,0.26504588,0.0,0.26673913,0.0,0.3303851,0.0,0.31187713,0.0,-0.16444933,0.0,0.035743475,0.0,0.15972304,0.0,-0.016224384,0.0,-0.3095311,0.0,-0.18563259
531,['20142N2'],2.8132248,3.9992852,1.060586,1.4892262,0.75340885,1.1100707,2.188234,3.1304982,1.3110031,1.6081288,0.93485755,1.111212,1.4210814,2.300889,1.2670976,1.5587738,0.97825766,1.1612467,0.0,0.94730633,0.0,1.9602994,0.0,1.838136,0.0,0.0072607994,0.0,0.88221073,0.0,1.0757581
532,['21020N2'],4.7608376,7.0966606,1.8504575,2.7034428,1.351548,2.099163,3.4479108,4.07161,2.0470746,2.0383132,1.3416499,1.3008773,2.1572633,3.1826997,1.6916684,1.6974206,1.144778,1.1567769,0.9485599,-0.20638835,2.7302308,1.0476468,2.9172504,1.0556879,0.0,-0.5223774,0.0,0.06204307,0.0,0.19871998
533,['20151N2'],3.422085,3.8714433,1.2621763,1.440268,0.94570357,1.0510385,3.3297637,3.580478,1.4600059,1.5111403,1.0513916,1.2160459,2.7415893,3.036368,1.4275964,1.3996648,1.0773131,1.2262828,2.8740885,3.638218,2.6001544,3.0860744,2.0962493,2.4329112,1.4007002,1.8262862,2.4399412,2.8623536,2.257478,2.6412601
534,['21311N3'],3.9613483,2.5627778,1.6706785,1.218009,1.2461097,0.8515545,2.5148056,2.3826218,1.7174711,1.2796625,1.3422548,0.8987557,1.7491964,1.5873005,1.3701558,1.3456643,1.2172345,1.0402254,1.2640179,1.0559592,2.971507,1.7280337,2.9293468,1.4955032,0.0,0.32736242,0.0,0.55640876,0.0,0.6313435
535,['21560N3'],2.5686579,4.253897,0.9815304,1.479541,0.644517,0.9783484,1.5199542,2.2528574,1.0893221,1.0642729,0.76645166,0.7401463,0.9362753,1.8826499,1.0660524,1.1132789,0.8919298,0.83338547,0.0,0.0072734356,0.0,0.77788496,0.0,0.81585705,0.0,-0.42919624,0.0,0.11743438,0.0,0.47242045
536,['20471N2'],4.9332266,4.4315295,1.8411161,1.5591354,1.3948944,1.2904657,4.3396034,4.6072636,2.175806,2.215447,1.5383489,1.5481063,3.426437,3.7027006,2.2385514,2.2013934,1.633993,1.5176743,2.5465386,2.5646775,4.1359878,3.229403,3.7237337,2.9045029,0.7681288,0.96897185,2.4764624,2.1223867,2.8624535,2.2068062
537,['19360N2'],4.680805,3.9863467,1.8577554,1.6916208,1.3904809,1.280769,3.8273304,3.856653,2.067227,1.8974165,1.4978268,1.3696973,2.9487553,2.873446,1.9191734,1.879189,1.5775445,1.4607201,1.7438678,1.8495965,3.452629,2.7015114,3.3847919,2.2185857,0.5218284,0.58158743,1.8319315,1.3628397,2.2185884,1.4282104
538,['21350N2'],8.953199,7.104246,3.5702329,2.9595592,2.532126,1.9063848,0.0,0.26537573,0.0,0.055712342,0.0,0.15751433,0.0,0.42943406,0.0,0.032547474,0.0,0.044745684,0.0,0.106449366,0.0,0.0736686,0.0,0.046490073,0.0,0.3807459,0.0,-0.051987886,0.0,-0.3430606
539,['21073N2'],2.6651292,2.6785424,1.0501993,0.9541149,0.76341623,0.7411119,0.0,0.31239974,0.0,0.15831375,0.0,0.14446008,0.0,0.2548623,0.0,0.17513227,0.0,0.22409058,0.0,-0.4156481,0.0,-0.6539868,0.0,-0.40607393,0.0,-0.1543678,0.0,-0.47118127,0.0,-0.3810252
540,['13181N3'],0.858578,2.044344,0.9080587,0.7776338,0.6528486,0.6518065,0.46580648,1.111572,0.8171305,0.68682885,0.65721476,0.6518698,0.18700716,0.6769062,0.7068125,0.7940899,0.5262312,0.50512207,0.0,-0.4170581,0.0,0.48048377,0.0,0.4581337,0.0,-0.5654334,0.0,-0.23542249,0.0,-0.067689896
541,['12061N2'],2.7063038,3.0347767,0.91232973,1.1570792,0.6770331,0.9170048,2.8245878,1.7940955,1.1459802,0.91277385,0.76575774,0.6677842,2.4877796,1.6974676,1.2232976,0.91717345,0.83707404,0.5954026,1.853452,1.8571111,2.3320327,1.9745551,1.6959847,1.6142762,0.8136454,1.0115244,2.2068863,1.4948055,2.230771,1.5374278
542,['20150N2'],3.1097157,3.4190981,1.2165517,1.1937832,0.9110755,0.93888676,3.1770415,3.318284,1.3335918,1.621408,0.9712937,1.2301772,2.5869431,2.6447153,1.3058263,1.4970415,0.9960548,1.2165306,2.8649127,1.6594621,2.43706,2.1529446,1.8945258,1.9614087,1.3832879,0.55974126,2.4489381,1.4081583,2.1619055,1.5432894
543,['19510N2'],6.3287582,5.0249877,2.4399917,1.7666391,1.9101139,1.2617835,5.883039,4.9393945,2.680737,2.1439676,1.9408399,1.6921197,4.938119,4.080334,2.6285784,2.1646004,2.0148463,1.6747501,6.1463323,3.8937888,5.3273573,4.313357,4.2205644,3.506843,2.8785834,1.4313606,4.464524,3.3757522,4.1983414,3.2739525
544,['16111N3'],12.279641,13.564697,4.76347,5.7410927,3.711125,4.2932196,12.950089,12.74877,4.906106,5.0247736,3.5157185,3.861936,11.677824,11.030749,4.7317495,4.9542313,3.3659353,3.6282873,14.511048,11.995516,8.205407,7.8277593,5.615931,5.5035834,7.0806546,7.466522,9.650718,7.7950325,7.226143,6.29268
545,['19211C2'],4.89522,4.03671,1.8403894,1.562596,1.4032482,1.1424276,4.876642,3.6694808,2.103262,1.6036354,1.467072,1.1070347,4.218717,3.1079183,2.0815256,1.5831969,1.5282525,1.179282,6.13784,4.3150306,3.3183172,3.4367948,2.3266213,2.6594744,4.750255,2.3653522,3.948023,3.2053022,3.0650077,2.8402596
546,['13011N2'],3.851635,2.9149451,1.4556035,1.0371552,1.1121664,0.80924976,0.0,1.384082,0.0,0.65774405,0.0,0.58367956,0.0,1.0587665,0.0,0.7407757,0.0,0.55961514,0.0,0.78268206,0.0,0.78329504,0.0,0.733377,0.0,0.49012697,0.0,0.2690686,0.0,0.2849599
547,['21651N2'],0.65056705,4.01337,0.61833876,1.715885,0.38290155,1.314065,0.0,-1.167972,0.0,-0.6560012,0.0,-0.3888067,0.0,-1.5956854,0.0,-0.7298702,0.0,-0.08063865,0.0,-1.8038715,0.0,-1.7057117,0.0,-1.3149914,0.0,-0.8719994,0.0,-1.2654446,0.0,-1.5913452
548,['19540N2'],2.3586106,3.36166,1.1644562,1.4848851,0.84162414,1.0895165,2.1967294,2.523834,1.241858,1.3035369,0.8631248,0.92358834,1.7758644,1.794222,1.2946967,1.3336928,0.9441036,1.1000166,1.4728752,1.2006215,2.13875,1.8258098,1.7245572,1.5846584,0.0,0.2721089,0.0,0.67143786,0.0,0.75157356
549,['21150N2'],0.54584193,0.4126891,0.09291097,0.32541835,0.0663483,0.3293928,0.0,-0.540625,0.0,-0.3261112,0.0,-0.13305187,0.0,-0.54347,0.0,-0.09921765,0.0,-0.4092487,0.0,-0.33585942,0.0,-0.8579134,0.0,-0.89980567,0.0,0.19740844,0.0,-0.5651349,0.0,-0.59122
550,['20672N2'],3.2471325,3.5807726,1.1605697,1.3885937,0.8620889,0.9930692,2.8331544,2.6896524,1.3713675,1.4247127,1.0060958,1.0085628,2.0001838,1.9431617,1.5400164,1.3270652,1.1384443,1.1124766,0.9569275,1.0463712,2.4499505,1.7902232,2.4288557,1.6115434,0.0,0.050535798,0.0,0.88051224,0.0,1.0467396
551,['20571N3'],4.863904,5.686708,1.6261277,2.233386,1.1851933,1.5397224,3.5035036,3.1787133,1.8970865,1.7574512,1.2236346,1.1375594,2.1021287,2.266692,1.7646765,1.4681563,1.242786,1.1836301,0.798755,-1.2575372,2.2026954,1.1088715,2.4411817,1.3426079,0.0,-1.6576504,0.0,-0.45768178,0.0,0.09792185
552,['21690N2'],5.075123,3.3578455,1.734873,1.2658935,1.2378813,0.93893903,4.1301165,2.3588798,1.8181607,1.1685772,1.3470291,0.8888177,3.4786255,1.7820069,1.6915976,1.0949531,1.3367158,0.9259536,0.0,1.1418645,0.0,1.524183,0.0,1.3594508,0.0,0.3767935,0.0,0.95566773,0.0,0.983131
553,['20330N2'],5.4582877,5.342741,2.0244699,1.9942421,1.5532734,1.4809744,4.972083,5.266539,2.3823378,2.3199196,1.6716104,1.7531619,3.7810304,4.224717,1.9552879,2.2931397,1.704256,1.7897111,3.361318,3.9007668,4.4069405,4.2062607,3.8565233,3.3816752,1.10956,1.5626086,2.8845398,3.2036037,3.1135433,3.1140351
554,['20361N2'],3.552472,3.0931225,1.293182,1.0568886,0.9625958,0.84310424,3.2431095,2.8810523,1.6141803,1.389627,1.17113,1.0609722,2.4714978,2.1517065,1.6600294,1.3984258,1.3067039,1.0635722,1.5529507,1.3308709,3.0703905,1.9343373,2.8945098,1.7582607,0.0,0.46198547,0.0,1.0797513,0.0,1.1291705
555,['16000N2'],4.7294292,3.1253047,1.7796379,1.0423118,1.369353,0.82748187,0.0,0.8698718,0.0,0.37566948,0.0,0.3820933,0.0,0.69264936,0.0,0.39124727,0.0,0.40795422,0.0,0.44796133,0.0,0.24264681,0.0,0.18933666,0.0,0.41403186,0.0,0.068344116,0.0,0.09457815
556,['13100N2'],7.5590544,4.5266905,2.9805374,1.664783,2.2397346,1.1789283,7.061232,4.4698715,2.993147,2.0898433,2.0269473,1.5229943,5.82836,3.46346,2.787635,2.048683,1.8928552,1.6234086,4.2290587,2.6527934,6.1402087,3.2769456,4.615692,2.87658,1.5930641,0.81315005,4.7793,2.2897894,5.030984,2.3066115
557,['16210N2'],2.9285884,3.0291996,1.0593028,1.0797045,0.7697961,0.8325496,0.0,1.1973794,0.0,0.55006325,0.0,0.48958123,0.0,0.9011336,0.0,0.5981145,0.0,0.58670306,0.0,0.4371134,0.0,0.5896349,0.0,0.651862,0.0,0.19266534,0.0,0.36032128,0.0,0.32826686
558,['20117N3'],7.6519284,7.0027795,2.7150266,2.6656072,1.9774756,1.579704,0.0,-0.2552396,0.0,-0.17758572,0.0,-0.3704313,0.0,0.1004864,0.0,-0.17865622,0.0,0.022802234,0.0,-0.15464103,0.0,-0.7381233,0.0,-0.51464593,0.0,-0.24557388,0.0,-0.26368392,0.0,-0.4197322
559,['21470N2'],3.4842126,4.067984,1.2255646,1.5682229,0.78480715,1.1418967,1.801001,3.603025,1.3256373,1.890922,0.87637067,1.321449,1.025992,2.6136708,1.0160414,1.7960947,0.79996526,1.3352509,0.0,0.8456774,0.0,2.021949,0.0,1.8754474,0.0,-0.1727308,0.0,0.8907506,0.0,1.1454701
560,['21053N2'],6.3934484,5.983061,2.410363,2.3014143,1.8353581,1.7353977,6.3421082,5.3030586,2.6113842,2.4768534,1.7804922,1.7336258,5.513256,4.3458285,2.508589,2.335286,1.7184353,1.6978655,5.466137,3.4949503,5.085502,3.388279,3.6589725,2.8525028,2.3519018,1.5991606,4.9991584,2.7706113,4.496765,2.6557505
561,['20160N2'],3.520274,2.9127016,1.3175248,1.1021938,1.00682,0.8058405,0.0,0.57394326,0.0,0.27431583,0.0,0.21959889,0.0,0.31217182,0.0,0.25236237,0.0,0.2164092,0.0,-0.07328236,0.0,0.14218283,0.0,0.14014721,0.0,-0.0430063,0.0,-0.09324837,0.0,-0.08553052
562,['21314N2'],6.2250204,6.109954,2.4117966,2.3810031,1.8475456,1.6929544,5.990283,6.686015,2.5546691,3.11792,1.8751084,2.1595857,4.7577224,5.333809,2.5657167,3.0512247,1.9014626,2.2259219,5.606721,1.8120222,5.4532895,3.1039267,4.3210497,2.75868,2.504091,0.13794458,4.394481,1.8788637,4.2133584,2.1465545
563,['21370N2'],1.8452675,1.8413618,0.80434674,0.6865876,0.49765056,0.46572316,0.0,-0.65054476,0.0,-0.24242437,0.0,-0.120001554,0.0,-0.53323376,0.0,-0.090685606,0.0,-0.09559977,0.0,-0.56986344,0.0,-0.54476297,0.0,-0.33119452,0.0,-0.299729,0.0,-0.5255803,0.0,-0.5598775
