,name,out1,pre1,out2,pre2,out3,pre3
1681,['20112N3'],10.21882,14.191677,3.3254685,5.6996226,2.2686882,4.0345244
1682,['16130N3'],16.694923,18.483078,6.355724,6.2433248,4.736667,4.3378153
1683,['21240C2_one_1.0'],0.7872883,0.9315088,0.58548665,0.72473216,0.46218038,0.45764995
1684,['21510N3_one_0.5'],1.9157922,2.5412588,1.0636629,1.0977381,0.6741873,0.7140317
1685,['19483N2'],1.5359358,10.204764,0.7578809,3.572609,0.46642452,2.421134
1686,['20090N2_two_0.5'],0.5931539,0.85829854,1.8076909,2.976764,2.2632027,2.7725673
1687,['14072N2_two_0.5'],7.5224643,6.5616093,5.5197196,4.9853406,3.811422,3.7931666
1688,['2016aN2_one_0.5'],4.0212474,4.0093184,1.7648487,1.6167006,1.262487,1.136367
1689,['19211C2_one_1.0'],4.218717,3.6788633,2.0815256,1.8843021,1.5282525,1.4049817
1690,['20392N2'],5.185477,5.489017,1.793578,1.8672556,1.2556508,1.292189
1691,['14100N2'],4.594253,4.0766087,1.4969558,1.550389,1.0245427,1.1382287
1692,['18082N2_two_1.0'],1.231758,1.6392593,3.3974943,3.6615267,3.295588,3.2319863
1693,['16460N2_two_1.0'],1.9359673,2.003697,3.5949726,3.2206366,3.3583043,3.1671665
1694,['12012N2_two_1.0'],0.70868033,0.5278928,2.153675,2.4640784,2.3810024,2.5569434
1695,['15186N2_two_1.0'],5.6298423,4.878072,4.7677965,4.723447,4.0182,3.8086925
1696,['20100C3_one_1.0'],4.984704,5.3454037,2.6109416,2.592732,1.973728,1.9248228
1697,['16171N2_two_1.0'],0.6388126,0.06552315,2.080165,2.347194,2.3696911,2.729488
1698,['15184N2_two_0.5'],4.942586,4.155582,2.8973174,2.7014055,2.083512,2.0457447
1699,['16230N2_one_1.0'],0.7381486,0.55083394,1.0039034,0.7502103,0.79413915,0.6967745
1700,['21571N3_one_0.5'],3.3227613,3.2239952,1.3309131,1.3218203,0.95335066,0.91135824
1701,['13160N2_two_1.0'],1.7514983,0.92634916,4.6849194,5.0730686,4.729628,4.5347238
1702,['19420N3_one_1.0'],9.215257,9.421425,4.028307,4.251483,2.7641778,3.0234294
1703,['21072N2'],3.0301607,3.231617,1.1109251,0.93575525,0.72194,0.57940507
1704,['16056N2_two_1.0'],4.725102,4.2184515,2.665911,2.5997577,1.9030769,1.9810567
1705,['20152N2_two_0.5'],2.6694212,2.1794534,2.341478,2.1103256,1.8540654,1.6668851
1706,['19450N2_two_1.0'],2.7701347,2.5950637,3.815818,3.827761,3.4334102,3.3554766
1707,['18020N3'],16.283258,17.711147,5.919714,6.369649,4.364604,4.3416104
1708,['17161N3_two_0.5'],3.9784093,4.3980045,6.252106,5.365894,4.829948,4.261205
1709,['16271N2'],5.2575974,5.8965263,1.8585417,2.1058397,1.2989029,1.4436709
1710,['19214N2_one_1.0'],3.8541052,3.5614371,1.8964939,1.6095955,1.3710793,1.1699545
1711,['16050N2_one_1.0'],2.9941347,2.930097,1.1022037,1.131264,0.79446787,0.7371478
1712,['16181C2'],4.5567455,3.992981,1.4934729,1.4473118,0.99348927,1.0015446
1713,['19452N2_two_1.0'],3.2776845,2.8518436,3.985505,3.8735292,3.568392,3.6072702
1714,['16360N2_two_0.5'],1.4148309,1.9771732,3.0525596,3.3816676,3.0787284,3.0957408
1715,['20191N2'],7.076033,10.628277,2.4430583,3.7075338,1.7748997,2.5365455
1716,['17180N2_one_1.0'],2.9334717,3.2206771,1.5892459,1.7394663,1.2397645,1.2521248
1717,['19430N2_two_0.5'],0.69186467,1.0902116,2.1689985,2.3431833,2.4132152,2.0948763
1718,['19231N2'],5.0769367,5.259063,1.866423,1.839004,1.2187629,1.2448413
1719,['21030N2_one_0.5'],2.1730878,2.0035279,1.15149,0.99093413,0.8188933,0.72348166
1720,['17163N3_one_1.0'],6.36152,5.8014913,3.2927423,3.0806425,2.3044858,2.2570593
1721,['19300N2_one_0.5'],2.4795363,2.7060144,1.7705481,1.4326459,1.2070667,1.0931048
1722,['20641N2'],4.910407,4.4991665,1.6253965,1.5758808,1.1153079,1.0943223
1723,['16111N3_two_1.0'],7.0806546,7.228937,9.650718,8.154345,7.226143,6.495006
1724,['21330N2_one_1.0'],3.6894946,4.0743213,1.9194947,2.0422328,1.5375543,1.4967036
1725,['21381N2_one_1.0'],2.1922696,1.9979637,1.0721728,1.2374885,0.8246254,0.92291
1726,['20181N2_two_0.5'],2.6368172,2.410859,2.8483536,2.6862109,2.1424005,2.1682916
1727,['08012N2'],2.5072858,3.1117115,1.0649076,1.1492544,0.67036426,0.6918528
1728,['21350N2'],8.953199,6.135808,3.5702329,2.3330746,2.532126,1.3635365
1729,['15110N2_one_0.5'],4.8500075,4.932849,1.9038275,2.0277987,1.3129342,1.485067
1730,['21331N2_one_0.5'],4.1553464,3.9341383,1.9177178,1.6566497,1.3749056,1.1866807
1731,['20190N2_two_0.5'],4.091845,4.3285985,4.1359158,4.1489367,3.247971,3.3782005
1732,['16170N2_one_1.0'],2.5539675,2.9775348,1.5961523,1.7832359,1.2476413,1.3696735
1733,['16170N2_two_0.5'],1.1102456,1.7122886,2.9179778,3.087159,2.9047642,2.8717828
1734,['16240C2'],0.27192566,0.108336926,0.16046539,0.26216388,0.08133823,0.13294744
1735,['16380N2_two_1.0'],2.0979183,1.0118201,4.02516,2.5423396,3.8479638,3.1911469
1736,['21601N2_one_0.5'],6.094358,5.7488313,2.5497057,2.0889735,1.8622618,1.4492214
1737,['16390N2_two_0.5'],5.4345875,4.9915123,4.844079,4.2235065,3.3401768,3.2150905
1738,['13101N2_two_0.5'],3.1230595,2.9054577,5.778711,4.533534,4.716509,3.7084098
1739,['15030N2_one_0.5'],2.8078432,3.318939,1.5742514,1.7094005,1.1563499,1.2634436
1740,['17153N2_one_0.5'],3.650785,3.448226,1.5219529,1.6570266,1.110136,1.1794889
1741,['21690N2_one_1.0'],3.4786255,2.936094,1.6915976,1.6616232,1.3367158,1.2675776
1742,['20390N2_two_0.5'],2.576259,2.6538215,3.4037821,2.9938283,2.9078832,2.6026459
1743,['20250N2_two_1.0'],2.5852492,1.039832,4.3325515,2.8762174,4.1865306,3.122555
1744,['18161N2_one_1.0'],2.126366,2.5828538,1.398098,1.2308635,1.0361686,0.9112631
1745,['20341N2_two_1.0'],0.57988644,0.6648073,1.9384137,2.525115,2.2645652,2.5432725
1746,['18050N2'],5.4480653,4.940082,1.899029,1.5888598,1.344043,1.032301
1747,['19270N2_one_1.0'],2.2141342,1.8810184,1.5502355,1.3312088,1.0763739,1.0174968
1748,['19453N2_two_0.5'],6.599567,3.9352484,4.5242453,3.7888904,3.5212278,3.0123527
1749,['17220N2_two_0.5'],3.7566874,3.3940012,3.1078267,2.6305442,2.3503647,1.9590945
1750,['20181N2_two_1.0'],1.1217346,1.5179962,2.7784622,3.2765927,2.5729318,3.0730882
1751,['16400N2_one_1.0'],4.459038,3.4094298,2.2062829,2.1732821,1.5080392,1.6274191
1752,['18080N2_two_0.5'],2.0703974,3.1298919,4.2158656,3.5705776,3.5349035,2.9722972
1753,['21190N2_two_1.0'],1.8536298,1.70592,3.6667979,3.0038595,3.565068,3.3147452
1754,['16172N2'],5.811722,4.9749413,1.9976624,1.8328212,1.405418,1.2713662
1755,['15210N2'],4.080746,4.514695,1.4665381,1.9808834,0.99426067,1.4229761
1756,['20610N2_two_0.5'],2.2946649,2.1237345,3.7643034,3.2721999,3.444913,2.9122999
1757,['12011N2'],3.704966,3.642461,1.2952738,1.1296773,0.8778633,0.70261
1758,['17162N3_one_0.5'],13.866869,12.906908,5.6061916,5.3635416,4.071631,3.7885242
1759,['13050N2'],4.0733647,3.9098587,1.400273,1.241879,0.9708507,0.8051808
1760,['15183N2_one_1.0'],3.5605006,3.6144571,1.6273705,1.5980774,1.180252,1.1256299
1761,['19282N2'],4.3476257,4.1988244,1.4628215,1.592876,1.0239688,1.0910776
1762,['20350N2_one_0.5'],1.7850024,1.9302623,1.2184666,1.1723022,0.8920848,0.8215871
1763,['20390N2_one_0.5'],3.7309058,3.4987273,1.7903571,1.5488765,1.2826625,1.1029515
1764,['19100N2'],2.2320566,1.7738038,1.6457229,1.1950061,0.987591,0.83385885
1765,['16090N2_one_1.0'],3.024888,3.645633,2.0748827,1.9494255,1.558675,1.4760635
1766,['16330N2_one_1.0'],2.8274298,2.662381,2.071938,1.9942945,1.5580839,1.6675327
1767,['21073N2'],3.1401808,2.62493,1.1583083,0.66364574,0.76341623,0.42293334
1768,['16310N2_two_1.0'],0.87859315,1.1081856,2.673126,4.2544017,3.0859206,3.736058
1769,['21251N2_one_0.5'],4.9677057,4.7217436,1.9970669,1.950151,1.3540956,1.305465
1770,['16510N2_one_0.5'],1.6691563,2.5625827,1.0953062,1.3486688,0.7146633,1.0091504
1771,['20362N2_one_1.0'],0.7666241,0.73426795,1.0063177,0.88036203,0.80648047,0.71076703
1772,['16082N2_one_0.5'],3.7496915,4.0454264,1.8502158,1.8275646,1.3405166,1.3508166
1773,['15081N2_one_1.0'],6.1407976,6.425548,2.7051308,2.8161905,1.8054719,1.9731871
1774,['17220N2_two_1.0'],2.0059884,1.7560756,3.0708146,2.666792,2.7257745,2.2088757
1775,['21711N2'],1.0976874,0.8889724,0.4792302,0.40005684,0.30067268,0.2031014
1776,['15071N2_one_1.0'],3.9245932,3.3352036,1.8214442,1.7993417,1.4417442,1.3545861
1777,['19540N2'],2.6832232,1.969063,1.2932227,1.0226365,0.84162414,0.7825638
1778,['20150N2_one_0.5'],3.1770415,3.1268485,1.3335918,1.3077681,0.9712937,0.8459443
1779,['21360N2_one_1.0'],1.5054941,1.7418163,0.9078682,0.78000987,0.6080668,0.4812193
1780,['16260N2'],2.110146,3.0977771,0.7449745,1.2952728,0.43080935,0.8535942
1781,['19500N2_one_0.5'],5.1624894,6.364111,2.1006162,2.0803595,1.5328664,1.3280131
1782,['21410N2_one_1.0'],3.8453102,3.864244,1.790271,1.8023477,1.344411,1.3067721
1783,['16412C2'],2.3131769,2.1629179,0.79325616,0.68562293,0.5062083,0.41947627
1784,['15140N2'],6.2316155,6.005481,2.125655,1.7350854,1.5532329,1.0809777
1785,['21051N2_two_0.5'],5.041381,4.8344088,4.968179,4.0943522,3.5858426,3.1844118
1786,['19491N2'],4.2550354,3.7168202,1.3863643,1.4403596,0.90895605,0.95795107
1787,['16310N2_one_0.5'],4.3671536,5.3111286,2.4415789,2.4288063,1.5558233,1.702892
1788,['15170N2_one_0.5'],1.8770874,1.7988076,1.1309139,1.0663757,0.7445755,0.7304256
1789,['14031N2_one_1.0'],4.691403,4.8219004,2.2992795,2.39369,1.5576607,1.6783471
1790,['13020N2_one_0.5'],10.25278,10.6619215,3.8368528,3.9724178,2.6858647,2.7088916
1791,['12010N2_one_1.0'],2.765009,3.1337342,1.3966355,1.5700014,1.0811642,1.1106195
1792,['21382N2_one_0.5'],1.9169066,2.2501717,1.0327339,1.1099981,0.73918545,0.76506937
1793,['19482N2_one_0.5'],2.6443517,2.6936758,1.1208119,0.92005634,0.7356899,0.5464051
1794,['21013N2'],6.7244444,7.1157494,2.285938,2.4562647,1.6827512,1.8274876
1795,['21201N2_one_0.5'],3.201337,3.5128393,1.625835,1.5322076,1.1299402,1.0552561
1796,['21560N3'],2.5686579,2.4597552,0.9815304,0.9602454,0.644517,0.6437044
1797,['16131N3'],15.289208,16.645401,5.6377597,5.3763256,4.1639214,3.7220302
1798,['16312N2'],8.051027,8.645605,3.252199,3.3399334,2.2142754,2.3011222
1799,['19215C2_one_1.0'],3.6966298,3.4694219,1.9206382,1.8642423,1.3658307,1.3689501
1800,['18112N2_one_1.0'],2.1708636,1.8429546,1.3005364,1.6619918,1.0585726,1.2943419
1801,['17080C2_two_0.5'],0.6462917,3.2547345,1.8736801,2.1920264,1.9882816,1.6976042
1802,['18143N3_one_0.5'],17.214622,17.33456,7.1671777,7.111354,5.310227,5.0456543
1803,['19363N2_two_1.0'],4.0656524,3.8342457,4.15477,3.8507128,3.400895,3.2204297
1804,['18133N3'],4.215846,2.7568653,1.7818003,1.3074133,1.1383778,0.9069638
1805,['15090N2_two_0.5'],6.633104,5.2504463,4.9816008,4.5175767,3.3856168,3.446332
1806,['21071N2'],3.0938568,2.9771044,1.0604429,1.147105,0.69237447,0.7507026
1807,['19410N2_one_0.5'],3.3256433,3.177606,1.8417821,1.7430782,1.3102466,1.272077
1808,['21354N2'],8.66216,10.718956,3.361769,4.533133,2.3953404,2.867608
1809,['13161N2_one_1.0'],5.522274,5.4856663,2.4705944,2.2821262,1.6425574,1.5711224
1810,['20163N2_two_0.5'],4.2668858,3.4506104,3.403338,3.0344985,2.5957663,2.4627438
1811,['21340N2_one_1.0'],4.023571,3.26895,2.3931127,2.0652208,1.915059,1.5961218
1812,['19511N2_two_0.5'],1.8859565,3.2628515,3.5889986,3.8954678,3.2436457,3.353324
1813,['20121N3_one_0.5'],1.3215721,1.7788551,1.0112265,0.82988715,0.7158831,0.5700257
1814,['21313N3_two_1.0'],2.1264136,1.8496321,3.9759364,3.564977,3.8163679,3.4683154
1815,['20640N2_one_0.5'],2.7215579,2.7864213,1.5338724,1.4374207,1.0956234,1.0589408
1816,['19213C2_two_1.0'],2.2761486,2.676247,3.8689358,3.9689884,3.6183617,3.4952674
1817,['20230N2_one_0.5'],2.482213,2.2911012,1.2664268,1.1297501,0.8519551,0.8014171
1818,['20670N3'],2.9121726,4.463258,1.0327492,1.0699359,0.6757517,0.6101806
1819,['14090N2'],4.7374,4.3507195,1.6648902,1.4694824,1.1393496,1.0078962
1820,['19143N2'],4.05547,9.16975,2.0996544,5.002649,1.3013308,3.6069486
1821,['20460N2'],1.4975992,1.1927444,0.53607595,0.47475457,0.33811933,0.15530968
1822,['16170N2'],4.612693,4.130044,1.581927,1.6065911,1.0851705,1.1131696
1823,['18160N2_one_0.5'],2.921912,2.8807418,1.4349248,1.3661544,1.1315165,1.0490257
1824,['21393N2'],6.8281136,5.4947414,2.3902085,1.8660513,1.7648096,1.2121737
1825,['21010N2'],5.668948,5.5374537,1.9849362,1.824072,1.3987789,1.1910324
1826,['19531N2'],12.485004,12.874011,4.675228,4.734457,3.3484614,3.353146
1827,['19330N2_two_1.0'],2.2566042,2.4745781,3.0156317,2.6932745,2.6454785,2.2530634
1828,['16361N2_one_0.5'],4.9287424,4.677471,2.411133,2.191448,1.686189,1.6409941
1829,['19070N2_two_0.5'],3.2070282,2.5948107,3.6854024,3.0723736,2.976773,2.6481514
1830,['19301N2_one_0.5'],0.9799706,1.6848478,0.9807915,1.0885501,0.64800686,0.79794717
1831,['20280N2_two_0.5'],0.93075883,1.5570619,2.4232697,2.8717277,2.3998573,2.4938989
1832,['09000N3'],4.755903,4.101258,2.0199332,1.2469702,1.2447826,0.8033978
1833,['13010N2_one_0.5'],3.6576078,3.9502583,1.388281,1.5353568,0.9959421,1.0494298
1834,['21370N2'],1.8452675,1.6904991,0.80434674,0.52753687,0.49765056,0.39856052
1835,['18120N3_one_0.5'],3.2021165,3.5176916,1.8926805,1.7913474,1.2697794,1.286392
1836,['17090N3_one_1.0'],0.533016,0.6390233,0.878885,0.59447265,0.7425211,0.48169804
1837,['11031N2_two_1.0'],7.4575663,7.740826,6.4281588,6.6020813,4.5437455,5.1559
1838,['17170N2_one_0.5'],2.023782,2.7740433,1.1614184,1.3154852,0.75672024,0.9657965
1839,['18023N3_one_0.5'],2.2403278,2.8462253,1.249664,1.2903982,0.8990858,0.84572935
1840,['15072N2_two_0.5'],6.5801964,6.4687862,4.985795,5.008575,3.3857546,3.7916532
1841,['16411C2'],2.1640356,2.353298,0.7862011,0.7583921,0.49066758,0.48354197
1842,['15021N2_one_1.0'],7.2250595,7.516451,3.0117533,3.2965727,2.076761,2.2583058
1843,['16220N2_two_0.5'],2.3066013,2.2901793,3.6804385,3.1797166,3.2683358,2.7661645
1844,['19403N3_one_0.5'],1.7254097,2.158112,1.5478717,1.3387815,1.0289876,1.0460668
1845,['18101N2_two_0.5'],3.8084087,3.6628163,4.1183457,3.6981263,3.4120195,3.0687783
1846,['21661N2_one_0.5'],2.353141,2.543573,1.2212087,1.0074661,0.8389135,0.70088315
1847,['13020N2'],11.032856,11.639045,3.9983995,3.9962974,2.8108563,2.653243
1848,['19001N3_two_1.0'],1.3949665,0.94736326,3.3180869,3.5568488,3.7618592,3.2560327
1849,['19301N2'],2.6395154,2.9515345,0.9436384,0.994774,0.590584,0.66361856
1850,['19460N2_two_0.5'],1.1111398,2.1139567,2.7640727,3.0395982,2.5057952,2.661059
1851,['16051N2'],4.1681175,4.134874,1.47581,1.5788982,1.0092754,1.0825512
1852,['21312N2_one_0.5'],6.761374,6.5796404,3.1500309,2.893353,2.3103962,2.0540977
1853,['19271N2_one_1.0'],1.8458649,2.5208392,1.701206,1.5385083,1.0983278,1.1335866
1854,['16011N2'],5.89974,5.502864,2.0343227,1.9351169,1.4257032,1.2703015
1855,['16061N2_one_1.0'],14.121584,13.574322,6.284766,5.916705,4.56182,4.2030487
1856,['19365N2_two_1.0'],3.3777413,4.0477114,3.5215433,3.362343,2.8829563,2.7180512
1857,['21481N2'],1.4988695,1.1927829,0.54417753,0.47475958,0.3345037,0.15531325
1858,['16400N2_two_1.0'],1.4185475,3.4137285,3.6816099,4.427588,3.8768208,3.7553632
1859,['20162N2_one_0.5'],2.538825,2.6815057,0.9758259,1.0423979,0.662125,0.6757438
1860,['18081N2_one_1.0'],3.080999,2.6908689,1.5366875,1.6296523,1.0697982,1.2389003
1861,['19455N2_one_0.5'],8.353985,7.09273,3.4927871,2.9191997,2.511953,2.0540714
1862,['14040N2_two_0.5'],6.2194457,4.7974644,3.5790262,3.3731203,2.665546,2.5662816
1863,['16057N2_one_1.0'],4.1994367,3.9694755,1.5875727,1.6247208,1.0762691,1.1388141
1864,['19520N2_two_0.5'],4.328981,3.4600172,3.544292,3.1155796,2.623312,2.4744456
1865,['20211N2'],5.011976,4.3558083,1.9536313,1.5865133,1.2998576,1.0151378
1866,['13020N2_one_1.0'],9.6255865,9.769749,3.7244847,3.7509766,2.5641828,2.5617611
1867,['19320C2_one_1.0'],1.2942517,1.3282628,0.6247825,0.45658803,0.4388668,0.2292118
1868,['21270N3_one_1.0'],0.20312338,0.39076877,0.2994506,0.5044713,0.30547512,0.41188884
1869,['18020N3_one_0.5'],14.320296,14.28251,5.4912043,5.8188562,3.948962,4.0606384
1870,['20281N2_one_1.0'],3.1059463,2.7238376,1.9326307,1.5471554,1.3927917,1.1504593
1871,['20161N2_two_1.0'],1.0420158,1.545176,2.3061743,2.5184155,2.1907248,2.2293193
1872,['13122N2_one_1.0'],2.81751,2.7335846,2.169462,1.9763131,1.6965601,1.580336
1873,['17156N2_one_1.0'],0.43058106,1.1631198,0.48702887,1.0296705,0.3230175,0.72570515
1874,['21053N2_one_1.0'],5.513256,4.1720943,2.508589,2.2183099,1.7184353,1.6192873
1875,['19421N3_two_1.0'],9.589085,8.77191,10.386424,10.121381,7.994727,8.22603
1876,['15185N2_two_0.5'],4.2781887,4.2262716,3.160787,3.0273075,2.302055,2.2778304
1877,['16360N2_one_1.0'],2.3521378,2.6145756,1.7719576,1.9298309,1.3179518,1.651904
1878,['15250N2'],5.3831267,5.209018,1.7952693,1.7203867,1.2517015,1.1717585
1879,['16371N2'],0.8342011,0.9455509,0.11136644,0.12344265,0.049642213,-0.08480787
1880,['17061N2_one_0.5'],0.69675964,1.523162,0.71961856,0.9593977,0.5510939,0.6722567
1881,['19070N2_one_1.0'],3.30535,3.3681755,1.7882563,1.9941775,1.283772,1.5619179
1882,['20410N2'],4.7099333,3.9921799,1.7863313,1.6217145,1.2120197,1.1115559
1883,['20672N2_two_0.5'],0.9569275,1.4834628,2.4499505,2.957868,2.4288557,2.5493665
1884,['13010N2_two_0.5'],4.028023,3.9001083,2.4320574,2.5670917,1.6749995,1.9643836
1885,['21320N2_one_0.5'],3.3655968,3.072123,1.375794,1.3705549,1.0119549,0.9597769
1886,['21510N3_one_1.0'],1.1021179,1.9528687,1.0964227,1.2608885,0.7741673,0.923136
1887,['20473N2_two_0.5'],8.69135,6.384203,5.6345506,5.0906343,4.485508,4.0382333
1888,['20370N3'],9.655708,9.55249,3.1102083,3.6815777,2.1489375,2.4617324
1889,['15020N2_one_1.0'],7.0016785,6.6173935,3.2189515,3.092699,2.166605,2.1520915
1890,['20630N2_two_0.5'],0.9046792,0.9806745,2.3971062,2.2915382,2.6120267,2.4749691
1891,['17091N3'],0.86279845,1.1982381,0.5553236,0.4928019,0.3066727,0.20886278
1892,['14071N2_one_1.0'],3.8718271,3.7126145,1.7018553,1.872688,1.3182065,1.368792
1893,['20471N2_one_0.5'],4.3396034,4.4825935,2.175806,2.2595067,1.5383489,1.7074366
1894,['21051N2_two_1.0'],2.1978233,2.3309104,4.7542872,4.5301604,4.2900643,3.9325037
1895,['19072N2_one_0.5'],4.746526,3.7369297,2.4033988,2.167512,1.5816925,1.5922107
1896,['12061N2'],3.2599304,2.9360478,0.99960417,0.9638064,0.6770331,0.6005857
1897,['17156N2'],0.93917567,2.0156388,0.5266474,0.76857305,0.31135035,0.44603825
1898,['13010N2_one_1.0'],3.3394995,3.7422397,1.3723123,1.5183978,1.047525,1.0364677
1899,['16250N3_two_1.0'],9.901769,8.053146,10.787929,9.773198,8.322197,8.215298
1900,['18150N2'],2.1794798,2.3097608,0.90940654,0.88013923,0.5943527,0.66061306
1901,['16230N2_one_0.5'],1.3315686,1.9976914,1.1765764,1.0168836,0.8077766,0.78279376
1902,['19212N2_one_0.5'],4.848562,4.40505,2.0864162,2.0129776,1.4651123,1.4317023
1903,['19281N2_one_0.5'],3.7085862,3.4204147,1.6030635,1.6914644,1.1863614,1.2318472
1904,['18122N3_one_0.5'],0.6057238,0.6773865,0.8195967,1.2253897,0.664051,1.0304092
1905,['22040N2'],5.528159,5.92379,2.0748858,2.2839663,1.344687,1.5691451
1906,['20091N2_one_1.0'],2.039329,1.6524606,1.3979926,1.054851,1.0626065,0.8244853
1907,['17090N3'],2.8188813,1.9283214,0.9055945,0.54425764,0.5514117,0.2772286
1908,['15010N2'],4.8988624,4.653437,1.6597042,1.7211246,1.1385381,1.1884989
1909,['19050N2_one_1.0'],4.3353496,4.374952,2.0775328,2.0228264,1.6100229,1.4626026
1910,['18143N3_two_0.5'],21.33379,19.390049,10.869795,11.836296,7.6081395,8.784612
1911,['20210N2'],4.9571934,3.652843,1.7052807,1.3995055,1.1392552,0.9126575
1912,['20171N2'],0.5295063,1.1145886,0.48433235,0.56351066,0.25917011,0.25988412
1913,['20142N2_one_0.5'],2.188234,2.6041467,1.3110031,1.5181179,0.93485755,1.1462326
1914,['21601N2'],7.096925,6.6067953,2.4970288,1.8785107,1.8047982,1.2369348
1915,['15060N2_one_0.5'],3.1271877,3.089086,1.2627304,1.3038285,0.86300075,0.9677533
1916,['19051N2_two_0.5'],6.083869,5.150041,4.140672,4.107984,3.1269462,3.2611446
1917,['21013N2_one_1.0'],5.141679,6.0194025,2.3545573,2.8560007,1.7566074,2.136311
1918,['20240C2'],2.7213502,4.2712073,0.7992786,1.2547908,0.5302754,0.75078654
1919,['15130N2_one_1.0'],4.474404,4.329999,1.8190824,1.9567838,1.3787717,1.4567659
1920,['21192N2'],9.251926,6.143599,3.8569689,2.2179673,2.7180212,1.3043965
1921,['07012N3_two_0.5'],16.99703,14.510865,8.171242,8.179678,5.6126485,5.9610853
1922,['17154N2_two_1.0'],1.309749,1.8154397,2.4365687,2.4993238,2.2090068,2.2235363
1923,['15021N2_two_1.0'],6.135849,6.5559506,6.2299523,5.964583,4.4313636,4.6661487
1924,['21540N3'],32.03322,34.275444,15.136719,14.632129,12.005379,10.591552
1925,['16400N2'],6.4731226,6.7072477,2.4718413,2.5661452,1.6810551,1.7334641
1926,['22041N2_one_1.0'],1.394368,1.2690647,0.7401497,0.6360655,0.52233505,0.41341305
1927,['20272C2'],2.4038804,1.859372,0.82651126,0.4720435,0.5353889,0.2344861
1928,['20471N2_two_1.0'],0.7681288,1.110424,2.4764624,1.6859255,2.8624535,2.5128438
1929,['20261N3_one_1.0'],1.1162691,0.47902536,0.7831847,0.37479973,0.59085137,0.19071198
1930,['16510N2_one_1.0'],0.8850279,1.6123854,0.97255355,1.1393427,0.7895498,0.9052273
1931,['12061N2_one_0.5'],2.8245878,2.7374482,1.1459802,1.0798154,0.76575774,0.71250725
1932,['13020N2_two_1.0'],10.374193,10.549291,6.9589124,7.117574,4.8094954,5.255524
1933,['19002N3'],16.939972,17.325445,6.4243026,6.4859743,4.805061,4.500499
1934,['20141N2_one_0.5'],1.775458,2.5112286,1.1704535,1.3667909,0.81143385,0.993893
1935,['19050N2_two_0.5'],5.462665,4.546971,4.170203,3.942919,3.1558776,3.2235281
1936,['18081N2_two_1.0'],1.0389298,1.2428398,2.9709802,3.0299363,2.9224203,2.8629131
1937,['21511N3'],3.679645,4.310144,1.4832436,1.6261227,0.93091094,1.059678
1938,['17154N2_one_1.0'],2.55881,2.5044615,1.1676893,1.3485932,0.8829505,1.0083843
1939,['20142N2'],3.264965,3.4366498,1.1793485,1.4720558,0.75340885,1.0414199
1940,['21011N2_one_1.0'],3.8802223,3.5466928,1.9938015,1.7375978,1.4935529,1.2856642
1941,['16340N2_two_1.0'],0.8057679,0.4982674,2.802407,3.235048,3.3938937,3.1143746
1942,['15031N2_one_1.0'],3.6011655,3.4120197,1.7421881,1.8263873,1.4212297,1.3625273
1943,['16250N3'],17.429483,16.864176,6.610159,6.402184,4.9439735,4.4570436
1944,['20660N2_two_1.0'],7.367404,7.683422,6.4908657,6.115144,4.4758444,4.5633
1945,['16320N2_two_0.5'],1.1332599,1.2326964,2.7603068,2.6102557,2.8782399,2.5353272
1946,['21012N2_one_0.5'],6.073759,6.8208117,2.3625221,2.6756513,1.7679338,1.8833134
1947,['20210N2_one_0.5'],3.2779467,3.071385,1.8214828,1.7975723,1.2932689,1.3282634
1948,['17152N2_one_1.0'],3.100523,3.0621343,1.5602353,1.6170461,1.1871704,1.2091624
1949,['16311N2'],5.8651686,6.1817226,2.407939,2.3223386,1.5383213,1.5440705
1950,['19181N2'],4.9295726,4.3822594,1.6678958,1.2943118,1.1363529,0.86006546
1951,['20202N2_two_1.0'],1.6388944,2.3087902,4.0048904,4.204503,4.248347,4.4737935
1952,['15031N2'],5.481024,5.1269546,1.8503639,1.7132587,1.2970233,1.1296972
1953,['17163N3'],9.949801,10.61948,3.4027467,4.076976,2.3501003,2.815266
1954,['18081N2'],4.142787,3.9881659,1.3990237,1.3266963,0.9493682,0.90625894
1955,['07013N3'],15.3253565,15.891457,5.5811777,6.004203,4.139161,4.1471043
1956,['20118N3'],12.459378,12.717283,4.1492043,4.8109283,2.9607847,3.3580241
1957,['20410N2_two_0.5'],2.7787912,1.6192601,3.5681925,2.6398284,2.9687128,2.3600016
1958,['15252N2_two_0.5'],1.4752336,1.960193,3.237248,3.156542,3.0925314,2.7700813
1959,['19311N2_one_0.5'],4.0034695,4.0069113,1.6926477,1.4338193,1.1649499,1.0193036
1960,['21012N2_two_0.5'],7.3371663,6.9574103,4.5244613,4.381363,3.2930508,3.3842587
1961,['20090N2_one_0.5'],2.4706402,2.4661598,1.4299704,1.477687,0.98988247,1.0800427
1962,['20600N2_one_1.0'],3.1556168,2.454857,1.5281508,1.4338739,1.2025331,1.1517346
1963,['16480N2_one_0.5'],2.9722412,3.1053483,1.5430909,1.4808081,1.182345,1.1148039
1964,['17180N2'],4.752933,3.737805,1.5109428,1.0812733,1.028564,0.66057134
1965,['21312N2_two_0.5'],7.2973037,6.8679347,5.9887605,5.9113526,4.8805437,4.636444
1966,['20173N2'],3.9523184,3.5348332,1.4156135,1.4617025,0.9459666,0.99202776
